attribute,group_set,model_a,model_b,metric,quantity,diff,diff_lo,diff_hi,significant
Victim Race,named_all,graphsage_fairloss_a100_mb,graphsage_fairloss_a50_sstate50_mb,fpr,gap,-0.10455206948771689,-0.1555864917558092,-0.051093320668966324,True
Victim Race,named_all,graphsage_fairloss_a100_mb,graphsage_fairloss_a50_sstate50_mb,fpr,amplification,-0.7769761132581201,-1.232783928341103,-0.36690064412432677,True
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a50_sstate50_mb,selection_rate,gap,-0.0527637703484618,-0.05559846625093828,-0.04972588971039218,True
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a50_sstate50_mb,selection_rate,amplification,-0.6913002568292784,-0.7451915035076164,-0.6392315034063167,True
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a50_sstate50_mb,tpr,gap,-0.036458758641376265,-0.045449633914348454,-0.02758375685495851,True
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a50_sstate50_mb,tpr,amplification,-0.477675288289834,-0.5996301750545496,-0.3609555021000529,True
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a50_sstate50_mb,fpr,gap,-0.06095865454632354,-0.06671897330745634,-0.055760928055340574,True
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a50_sstate50_mb,fpr,amplification,-0.7986679736026338,-0.8908794361608393,-0.7170945382452782,True
Victim Race,named_all,graphsage_fairloss_a100_mb,graphsage_fairloss_a100_sstate50_mb,selection_rate,gap,-0.04569482867668001,-0.06651563925783233,-0.025339961037644364,True
Victim Race,named_all,graphsage_fairloss_a100_mb,graphsage_fairloss_a100_sstate50_mb,selection_rate,amplification,-0.3395799868444844,-0.5448098731395129,-0.17918884532961074,True
Victim Race,named_all,graphsage_fairloss_a100_mb,graphsage_fairloss_a100_sstate50_mb,tpr,gap,-0.037036747118938895,-0.06111771297437266,-0.0133933586224291,True
Victim Race,named_all,graphsage_fairloss_a100_mb,graphsage_fairloss_a100_sstate50_mb,tpr,amplification,-0.27523766832351226,-0.4731812516689682,-0.0980064074150592,True
Victim Race,named_all,graphsage_fairloss_a100_mb,graphsage_fairloss_a100_sstate50_mb,fpr,gap,-0.12984314774688482,-0.18248417791413077,-0.07847515430999624,True
Victim Race,named_all,graphsage_fairloss_a100_mb,graphsage_fairloss_a100_sstate50_mb,fpr,amplification,-0.9649261345460665,-1.3982780410729128,-0.5646807152244915,True
