attribute,model,group_set,n_groups,groups,stratum,n_strata,n_strata_used,min_stratum_n,n_standardized,base_rate_gap,base_rate_gap_lo,base_rate_gap_hi,selection_rate_gap,selection_rate_gap_lo,selection_rate_gap_hi,selection_rate_max_group,selection_rate_min_group,selection_rate_amplification,selection_rate_amplification_lo,selection_rate_amplification_hi,tpr_gap,tpr_gap_lo,tpr_gap_hi,tpr_max_group,tpr_min_group,tpr_amplification,tpr_amplification_lo,tpr_amplification_hi,fpr_gap,fpr_gap_lo,fpr_gap_hi,fpr_max_group,fpr_min_group,fpr_amplification,fpr_amplification_lo,fpr_amplification_hi
Victim Sex,graphsage_fairloss_a25_sstate20_mb,named_all,2,Male | Female,State,51,44,100,190039,0.0710166162800897,0.0659875390836705,0.07566449638510787,0.03845675405562099,0.03386627088943379,0.04311960856355371,Female,Male,0.5415176907886946,0.4792214206772956,0.6091864793019374,0.02802084805056182,0.02263432387896706,0.03349054095646256,Female,Male,0.3945674902342225,0.31564195943257894,0.4768947672348192,0.004801829964488857,0.0002726334201411343,0.013864989575164712,Female,Male,0.0676155837325511,0.0039211417276226665,0.1950000535404442
Victim Sex,graphsage_fairloss_a25_sstate20_mb,named_n>=5000,2,Male | Female,State,51,44,100,190039,0.0710166162800897,0.0659875390836705,0.07566449638510787,0.03845675405562099,0.03386627088943379,0.04311960856355371,Female,Male,0.5415176907886946,0.4792214206772956,0.6091864793019374,0.02802084805056182,0.02263432387896706,0.03349054095646256,Female,Male,0.3945674902342225,0.31564195943257894,0.4768947672348192,0.004801829964488857,0.0002726334201411343,0.013864989575164712,Female,Male,0.0676155837325511,0.0039211417276226665,0.1950000535404442
Victim Sex,graphsage_fairloss_a50_sstate20_mb,named_all,2,Male | Female,State,51,44,100,190039,0.0710166162800897,0.06643387744609298,0.07594136681054517,0.028909313969903816,0.023918353423576448,0.033447103515177025,Female,Male,0.4070781668319061,0.3378393195173174,0.47467195211515795,0.019256781393293343,0.01312893704790068,0.024501542869706336,Female,Male,0.27115881327469266,0.18613833176942404,0.35062482492547165,0.0033520449913970185,0.00014536076524827857,0.012395030396631933,Male,Female,0.047200854771460035,0.001984226153937228,0.17291731665635307
Victim Sex,graphsage_fairloss_a50_sstate20_mb,named_n>=5000,2,Male | Female,State,51,44,100,190039,0.0710166162800897,0.06643387744609298,0.07594136681054517,0.028909313969903816,0.023918353423576448,0.033447103515177025,Female,Male,0.4070781668319061,0.3378393195173174,0.47467195211515795,0.019256781393293343,0.01312893704790068,0.024501542869706336,Female,Male,0.27115881327469266,0.18613833176942404,0.35062482492547165,0.0033520449913970185,0.00014536076524827857,0.012395030396631933,Male,Female,0.047200854771460035,0.001984226153937228,0.17291731665635307
Victim Sex,graphsage_fairloss_a100_sstate20_mb,named_all,2,Male | Female,State,51,44,100,190039,0.0710166162800897,0.066503995291921,0.07557339503205109,0.017593162455707745,0.013066924179181861,0.02212658647013363,Female,Male,0.24773304301517649,0.1845162174502639,0.31114121546629275,0.011751159118846832,0.006591334803645879,0.017284754605693817,Female,Male,0.16547055793957055,0.09225783900518651,0.2469697113267512,0.02145207661014198,0.011996040293622617,0.030469781691787913,Male,Female,0.3020712297180555,0.16650470412285567,0.4288556791881282
Victim Sex,graphsage_fairloss_a100_sstate20_mb,named_n>=5000,2,Male | Female,State,51,44,100,190039,0.0710166162800897,0.066503995291921,0.07557339503205109,0.017593162455707745,0.013066924179181861,0.02212658647013363,Female,Male,0.24773304301517649,0.1845162174502639,0.31114121546629275,0.011751159118846832,0.006591334803645879,0.017284754605693817,Female,Male,0.16547055793957055,0.09225783900518651,0.2469697113267512,0.02145207661014198,0.011996040293622617,0.030469781691787913,Male,Female,0.3020712297180555,0.16650470412285567,0.4288556791881282
Victim Sex,graphsage_fairloss_a5_sstate50_mb,named_all,2,Male | Female,State,51,44,100,190039,0.0710166162800897,0.06602658267185402,0.07549212738245567,0.05521957661646215,0.0507119198109899,0.05967795083770607,Female,Male,0.77755854205551,0.7090003652795733,0.8560261330711799,0.04506131464015173,0.039770701520615626,0.05056663833176991,Female,Male,0.6345179058155882,0.5528433830656955,0.7279757442777217,0.019282838555673143,0.008857710035791843,0.0292016905588636,Female,Male,0.2715257296915074,0.12253098433450343,0.4156291947250133
Victim Sex,graphsage_fairloss_a5_sstate50_mb,named_n>=5000,2,Male | Female,State,51,44,100,190039,0.0710166162800897,0.06602658267185402,0.07549212738245567,0.05521957661646215,0.0507119198109899,0.05967795083770607,Female,Male,0.77755854205551,0.7090003652795733,0.8560261330711799,0.04506131464015173,0.039770701520615626,0.05056663833176991,Female,Male,0.6345179058155882,0.5528433830656955,0.7279757442777217,0.019282838555673143,0.008857710035791843,0.0292016905588636,Female,Male,0.2715257296915074,0.12253098433450343,0.4156291947250133
Victim Sex,graphsage_fairloss_a10_sstate50_mb,named_all,2,Male | Female,State,51,44,100,190039,0.0710166162800897,0.06650246276597203,0.07559500573219818,0.0473144386607236,0.04247100652275521,0.05197288528223787,Female,Male,0.6662446218799745,0.6011075209314453,0.7401298536592238,0.036547102082472915,0.03135183965242257,0.041783041987207906,Female,Male,0.5146274772981446,0.4392959450737917,0.5975997268032678,0.013207781027192,0.0038314528923425045,0.022506136885119685,Female,Male,0.1859815592325672,0.05296496719283845,0.3157619086273453
Victim Sex,graphsage_fairloss_a10_sstate50_mb,named_n>=5000,2,Male | Female,State,51,44,100,190039,0.0710166162800897,0.06650246276597203,0.07559500573219818,0.0473144386607236,0.04247100652275521,0.05197288528223787,Female,Male,0.6662446218799745,0.6011075209314453,0.7401298536592238,0.036547102082472915,0.03135183965242257,0.041783041987207906,Female,Male,0.5146274772981446,0.4392959450737917,0.5975997268032678,0.013207781027192,0.0038314528923425045,0.022506136885119685,Female,Male,0.1859815592325672,0.05296496719283845,0.3157619086273453
