block_key,min_n,State,City,n,n_unsolved,expected_unsolved,smr,z,p_value,n_priority,white_share,black_share,q_value,flag
county,20,Kansas,Johnson,45,6,8.842367084048856,0.678551336194091,-1.087144865819063,0.37576242375762425,2,0.8444444444444444,0.08888888888888889,0.6819688243941564,
county,20,Washington,Cowlitz,34,5,7.520846490936407,0.6648187815062636,-1.0950434896138352,0.38636136386361364,2,1.0,0.0,0.692366057511896,
county,20,Washington,Whatcom,37,5,7.672789683275937,0.6516534671735228,-1.1055618685217683,0.3681631836816318,0,0.7297297297297297,0.08108108108108109,0.6782790403465053,
county,20,Michigan,St. Clair,25,4,6.3149586096096755,0.6334166614984731,-1.1121404458114268,0.37576242375762425,0,0.72,0.28,0.6819688243941564,
county,20,Tennessee,Washington,48,4,6.646899684247797,0.6017843190080675,-1.1348281944911716,0.37376262373762625,4,0.875,0.125,0.6819688243941564,
county,20,North Carolina,Hertford,23,2,4.010260088028847,0.4987207702488581,-1.1358858570912282,0.39936006399360063,0,0.21739130434782608,0.782608695652174,0.7038308565837631,
county,20,Oklahoma,Garfield,28,3,5.315024648860117,0.5644376457677187,-1.1379121238186798,0.37796220377962203,1,0.75,0.25,0.6841387895108794,
county,20,Texas,Atascosa,40,8,10.93086233440636,0.7318727246997635,-1.1443565716327808,0.34156584341565843,0,0.925,0.0,0.6503474652534746,
county,20,Massachusetts,Essex,135,39,45.08845878485501,0.8649663583777211,-1.1457245937701452,0.28517148285171484,2,0.7703703703703704,0.13333333333333333,0.5918522502980846,
county,20,Minnesota,St. Louis,40,3,5.447939251627169,0.5506669332085471,-1.1460300837507198,0.36076392360763926,2,0.75,0.1,0.6701208404105359,
county,20,Florida,Volusia,212,45,51.98918094571339,0.8655647036830331,-1.146407287729602,0.286971302869713,11,0.7028301886792453,0.29245283018867924,0.5927034415202548,
county,20,Texas,San Patricio,44,6,9.005590923155987,0.6662527813219074,-1.1499028103772693,0.3437656234376562,2,0.9545454545454546,0.045454545454545456,0.6530781220318947,
county,20,Pennsylvania,Fayette,64,11,14.825646337233348,0.7419575342475584,-1.154866776848893,0.30596940305969406,1,0.84375,0.15625,0.6069579088602768,
county,20,North Carolina,Hoke,31,4,6.479684981115504,0.6173139607338417,-1.1567542326910965,0.37176282371762825,1,0.2903225806451613,0.5161290322580645,0.6819688243941564,
county,20,Wyoming,Natrona,30,4,6.555869859532017,0.6101402385503631,-1.1596004686683186,0.35796420357964204,0,0.8333333333333334,0.1,0.668178596987463,
county,20,Florida,Putnam,49,8,11.27899520708043,0.7092830392354429,-1.1661486447822047,0.31856814318568144,1,0.3877551020408163,0.5918367346938775,0.6232537296729044,
county,20,Arizona,Pinal,141,35,40.96449302894787,0.8543984658925715,-1.1728750058352644,0.2765723427657234,1,0.8085106382978723,0.0851063829787234,0.5784805382542431,
county,20,Arkansas,Columbia,27,1,2.863409161918164,0.3492340575351487,-1.1772777916843624,0.38316168383161686,1,0.25925925925925924,0.7407407407407407,0.6895293593003569,
county,20,North Carolina,Cleveland,74,12,15.972113924281619,0.7513094419992203,-1.1779660078646523,0.30556944305569445,1,0.33783783783783783,0.6621621621621622,0.6069579088602768,
county,20,Kentucky,Christian,53,10,13.644941441165665,0.732872328043184,-1.1786869328263245,0.31496850314968505,1,0.6037735849056604,0.39622641509433965,0.6219169749691699,
county,20,Idaho,Kootenai,35,4,6.600769822976025,0.6059899234899482,-1.179720662155762,0.3317668233176682,1,0.9428571428571428,0.02857142857142857,0.6373808565089437,
county,20,Texas,Waller,31,4,6.64319458491278,0.6021199513084137,-1.1863073242373026,0.3411658834116588,1,0.5483870967741935,0.41935483870967744,0.6503474652534746,
county,20,Missouri,Cole,25,3,5.383165325587443,0.5572929342779607,-1.1871299890466362,0.3471652834716528,2,0.6,0.4,0.656611944127095,
county,20,Maryland,Allegany,20,1,2.8328539667092127,0.35300090006462664,-1.1890165072106302,0.393960603939606,1,0.9,0.1,0.7022746577116818,
county,20,Virginia,Petersburg,68,10,13.901065942379251,0.7193692945167369,-1.1916914652701152,0.3033696630336966,1,0.17647058823529413,0.8088235294117647,0.6069579088602768,
county,20,Maryland,Washington,44,6,9.153234002718508,0.6555060209558722,-1.1949725581826594,0.3223677632236776,2,0.8181818181818182,0.18181818181818182,0.6263774533708361,
county,20,Indiana,Vigo,31,5,7.833036596913045,0.638322052774587,-1.1967095056920596,0.31856814318568144,0,0.8064516129032258,0.1935483870967742,0.6232537296729044,
county,20,Michigan,Washtenaw,108,21,26.164878793436138,0.8026026096198914,-1.2016816614100698,0.27617238276172384,4,0.5092592592592593,0.48148148148148145,0.5784805382542431,
county,20,California,Tulare,358,108,118.50909007882733,0.9113224979464688,-1.2081331708074612,0.24777522247775222,3,0.9273743016759777,0.03910614525139665,0.5634681212729792,
county,20,Maryland,Howard,67,13,17.14017923235459,0.758451812187623,-1.2082391459876787,0.292970702929707,2,0.5522388059701493,0.40298507462686567,0.5962279962479943,
county,20,Virginia,Augusta,31,2,4.25304532092421,0.4702512785745225,-1.2120345586913797,0.34976502349765026,1,0.9354838709677419,0.06451612903225806,0.6593614369247401,
county,20,North Carolina,Union,64,8,11.587890775491534,0.6903758548466864,-1.2172163343548383,0.30116988301169884,6,0.515625,0.46875,0.6069579088602768,
county,20,North Carolina,Brunswick,40,3,5.585735399208106,0.5370823688542984,-1.217508728976194,0.33756624337566243,1,0.8,0.2,0.6470651811223372,
