attribute,group_set,model_a,model_b,metric,quantity,diff,diff_lo,diff_hi,significant
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a25_sstate50_mb,selection_rate,amplification,0.7470139916914216,0.7004175693012081,0.7990323764833844,True
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a25_sstate50_mb,tpr,gap,0.05493906785830538,0.052156154677923804,0.057824303628479706,True
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a25_sstate50_mb,tpr,amplification,0.7198005652284637,0.6707424441912062,0.7758974188330466,True
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a25_sstate50_mb,fpr,gap,0.05960787805276846,0.05523092769075003,0.06444212847862953,True
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a25_sstate50_mb,fpr,amplification,0.7809703729431918,0.7127660909799289,0.8613884543666066,True
Victim Race,named_all,graphsage_geo_blind_mb,graphsage_fairloss_a50_sstate50_mb,selection_rate,gap,0.010089622382190022,-0.013418398221997464,0.029839460521479653,False
Victim Race,named_all,graphsage_geo_blind_mb,graphsage_fairloss_a50_sstate50_mb,selection_rate,amplification,0.07498077867963304,-0.10323331326480997,0.22183175772291377,False
Victim Race,named_all,graphsage_geo_blind_mb,graphsage_fairloss_a50_sstate50_mb,tpr,gap,-0.04194346597086318,-0.05728151711381505,-0.018784728810161706,True
Victim Race,named_all,graphsage_geo_blind_mb,graphsage_fairloss_a50_sstate50_mb,tpr,amplification,-0.31170182786715817,-0.4546271610313725,-0.136654741195443,True
Victim Race,named_all,graphsage_geo_blind_mb,graphsage_fairloss_a50_sstate50_mb,fpr,gap,0.055753775048571264,0.02429249448338853,0.08874169138828458,True
Victim Race,named_all,graphsage_geo_blind_mb,graphsage_fairloss_a50_sstate50_mb,fpr,amplification,0.41433279751383334,0.1799537203251388,0.6723463414063396,True
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a50_sstate50_mb,selection_rate,gap,0.059252177573611675,0.05668820603227401,0.061782629136022574,True
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a50_sstate50_mb,selection_rate,amplification,0.776310057143706,0.7257549020061811,0.8327707919286363,True
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a50_sstate50_mb,tpr,gap,0.056620517538198856,0.05349097412717255,0.060033764163147485,True
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a50_sstate50_mb,tpr,amplification,0.7418305791542928,0.6878885838705633,0.8001617033257415,True
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a50_sstate50_mb,fpr,gap,0.06258479227941727,0.057595711552757514,0.06764148610920415,True
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a50_sstate50_mb,fpr,amplification,0.8199733015786936,0.743041581016129,0.9021033566069065,True
Victim Race,named_all,graphsage_geo_blind_mb,graphsage_fairloss_a100_sstate50_mb,selection_rate,gap,-0.002789922622469021,-0.024543687898839785,0.017235378078080434,False
Victim Race,named_all,graphsage_geo_blind_mb,graphsage_fairloss_a100_sstate50_mb,selection_rate,amplification,-0.02073324082553496,-0.18587239539817946,0.1264960489162234,False
Victim Race,named_all,graphsage_geo_blind_mb,graphsage_fairloss_a100_sstate50_mb,tpr,gap,-0.047635138073494177,-0.06350493013546857,-0.025787950428186893,True
Victim Race,named_all,graphsage_geo_blind_mb,graphsage_fairloss_a100_sstate50_mb,tpr,amplification,-0.3539993480397403,-0.49413992432540504,-0.1825997423268493,True
Victim Race,named_all,graphsage_geo_blind_mb,graphsage_fairloss_a100_sstate50_mb,fpr,gap,0.030462696789403332,-0.003271322862288184,0.06481285865842282,False
Victim Race,named_all,graphsage_geo_blind_mb,graphsage_fairloss_a100_sstate50_mb,fpr,amplification,0.22638277622588698,-0.022555528254606185,0.4949112812579352,False
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a100_sstate50_mb,selection_rate,gap,0.059955450910149644,0.057187837681998116,0.06261936083324557,True
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a100_sstate50_mb,selection_rate,amplification,0.785524202284569,0.7311609967859852,0.8426874889849018,True
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a100_sstate50_mb,tpr,gap,0.055520233708290734,0.052249111140021794,0.05862842240857304,True
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a100_sstate50_mb,tpr,amplification,0.727414882755471,0.6685390678209868,0.7900849923855915,True
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a100_sstate50_mb,fpr,gap,0.06631165885626222,0.061520248592776605,0.07124134479159089,True
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a100_sstate50_mb,fpr,amplification,0.8688019543593126,0.7986739719220112,0.9464162698399268,True
Victim Race,named_all,graphsage_fairloss_a10_mb,graphsage_fairloss_a25_mb,selection_rate,gap,0.014767312176822589,0.0012641884290976485,0.028046631711591698,True
Victim Race,named_all,graphsage_fairloss_a10_mb,graphsage_fairloss_a25_mb,selection_rate,amplification,0.10974291446009987,0.009846830111295543,0.21530688628038114,True
Victim Race,named_all,graphsage_fairloss_a10_mb,graphsage_fairloss_a25_mb,tpr,gap,0.011720808871493849,-0.0034358797866954616,0.02634604364217746,False
Victim Race,named_all,graphsage_fairloss_a10_mb,graphsage_fairloss_a25_mb,tpr,amplification,0.08710290064879578,-0.02602243359757716,0.19891744224575003,False
Victim Race,named_all,graphsage_fairloss_a10_mb,graphsage_fairloss_a25_mb,fpr,gap,0.05635290822007799,0.01673360777571091,0.08772440832988802,True
Victim Race,named_all,graphsage_fairloss_a10_mb,graphsage_fairloss_a25_mb,fpr,amplification,0.41878524082942004,0.12536896327714508,0.6823355138852895,True
Victim Race,named_n>=5000,graphsage_fairloss_a10_mb,graphsage_fairloss_a25_mb,selection_rate,gap,0.020832174336670062,0.019062747746776448,0.02262073377193482,True
Victim Race,named_n>=5000,graphsage_fairloss_a10_mb,graphsage_fairloss_a25_mb,selection_rate,amplification,0.2729389384826656,0.2459044557440346,0.3012020441290241,True
Victim Race,named_n>=5000,graphsage_fairloss_a10_mb,graphsage_fairloss_a25_mb,tpr,gap,0.02087804377869318,0.018830195121769068,0.023006382701845927,True
Victim Race,named_n>=5000,graphsage_fairloss_a10_mb,graphsage_fairloss_a25_mb,tpr,amplification,0.2735399106429526,0.24372094126214966,0.30544002421445227,True
