attribute,model,group,n,base_rate,selection_rate,tpr,fpr,tnr,accuracy,selection_rate_lo,selection_rate_hi,tpr_lo,tpr_hi,fpr_lo,fpr_hi
Victim Race,graphsage_fairloss_a10_mb,Black,89937,0.6638758241880427,0.5762366990226492,0.6903880617013081,0.3507773734700628,0.6492226265299371,0.6765513637323904,0.5729674661151695,0.5795070438195625,0.6866385747042149,0.6941754431218908,0.3456381130466364,0.35577074037699175
Victim Race,graphsage_fairloss_a10_mb,Asian/Pacific Islander,2940,0.6952380952380952,0.5360544217687074,0.6071428571428571,0.37388392857142855,0.6261160714285714,0.6129251700680272,0.5186989795918368,0.5534098639455782,0.5858863526850249,0.627301481165714,0.3390906074452819,0.4064172603502289
Victim Race,graphsage_fairloss_a10_mb,Unknown,2035,0.539066339066339,0.36265356265356263,0.49134001823154055,0.21215351812366737,0.7878464818763327,0.628009828009828,0.342014742014742,0.3837837837837838,0.4611092362892192,0.5198169697022983,0.18424916793976429,0.23921812099973933
Victim Race,graphsage_fairloss_a10_mb,Native American/Alaska Native,1409,0.7984386089425124,0.7792760823278921,0.84,0.5387323943661971,0.4612676056338028,0.7636621717530163,0.7572569198012775,0.8005677785663591,0.8158334045595114,0.8605088623874202,0.48108284110503724,0.5959612683122616
Victim Race,graphsage_fairloss_a25_mb,White,95216,0.7402012266845909,0.614392539069064,0.6957107790973198,0.38270606783360955,0.6172939321663904,0.6753381784574021,0.6113145374726937,0.6176485569652159,0.6924340446936713,0.6991346663515003,0.37660884978398,0.3889905092471771
Victim Race,graphsage_fairloss_a25_mb,Black,89937,0.6638758241880427,0.573879493423174,0.6881102718274239,0.34826331458815746,0.6517366854118425,0.6758842300721616,0.5706433392263474,0.5769380232829647,0.6844482607997101,0.6916436606841184,0.3430614443452711,0.35339039572207354
Victim Race,graphsage_fairloss_a25_mb,Asian/Pacific Islander,2940,0.6952380952380952,0.5146258503401361,0.5895303326810176,0.34375,0.65625,0.6098639455782313,0.4969387755102041,0.5323214285714285,0.5673009803455347,0.6105961427663747,0.312145125415811,0.3758574098361494
Victim Race,graphsage_fairloss_a25_mb,Unknown,2035,0.539066339066339,0.34742014742014743,0.4749316317228806,0.19829424307036247,0.8017057569296375,0.6255528255528255,0.3262776412776413,0.3675675675675676,0.4446426756124835,0.5028384764193554,0.17113675288719418,0.22587982647667204
Victim Race,graphsage_fairloss_a25_mb,Native American/Alaska Native,1409,0.7984386089425124,0.7430801987224982,0.8106666666666666,0.4753521126760563,0.5246478873239436,0.7530163236337828,0.7196593328601846,0.7672107877927609,0.7876324372759856,0.8336456707063673,0.4175296174014372,0.5329182285659361
Victim Race,graphsage_fairloss_a50_mb,White,95216,0.7402012266845909,0.6252520584775668,0.7048482526710084,0.3984719246472895,0.6015280753527105,0.678005797344984,0.6221317845740212,0.6285078138128045,0.7015380441482886,0.7082911331218693,0.3923822375039202,0.40484512808168954
