attribute,group_set,model_a,model_b,metric,quantity,diff,diff_lo,diff_hi,significant,stratum,n_strata,n_strata_used,min_stratum_n,n_standardized,signed_as,gap_a,gap_b
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a100_mb,tpr,signed_gap,-0.024824148996635542,-0.029733224199347003,-0.020199435438929457,True,State|City,2813,242,30,143595,Black-White,-0.005161107100528306,0.019663041896107236
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a100_mb,fpr,signed_gap,-0.025513044847750577,-0.032618612094950365,-0.018936562037768927,True,State|City,2813,242,30,143595,Black-White,-0.022930172952618122,0.0025828718951324547
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a100_mb,selection_rate,gap,0.012701862655086382,0.00376945717044926,0.022045005645691448,True,State|City,2813,164,50,134953,,,
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a100_mb,selection_rate,amplification,0.4460535191809535,0.13748787376481786,0.7836386928308468,True,State|City,2813,164,50,134953,,,
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a100_mb,tpr,gap,-0.012838805749788573,-0.023243516868136627,-0.0015153170889317066,True,State|City,2813,164,50,134953,,,
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a100_mb,tpr,amplification,-0.45086257364628285,-0.8500135329549933,-0.052717982433397516,True,State|City,2813,164,50,134953,,,
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a100_mb,fpr,gap,0.021778358947631693,0.004389148388011764,0.0294487726141283,True,State|City,2813,164,50,134953,,,
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a100_mb,fpr,amplification,0.7647944175090798,0.1557771220913444,1.118817280951494,True,State|City,2813,164,50,134953,,,
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a100_mb,selection_rate,signed_gap,-0.0249785439427343,-0.028794082631801773,-0.02085821687340226,True,State|City,2813,164,50,134953,Black-White,-0.01884020329891034,0.0061383406438239585
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a100_mb,tpr,signed_gap,-0.025073594539376298,-0.029780731196680656,-0.019673631307835178,True,State|City,2813,164,50,134953,Black-White,-0.0061173943947938625,0.018956200144582436
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a100_mb,fpr,signed_gap,-0.025166142333851726,-0.032483872522901185,-0.017737498459789103,True,State|City,2813,164,50,134953,Black-White,-0.02347225064074171,0.0016938916931100167
Victim Race,named_all,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,selection_rate,gap,-0.020525659599283347,-0.045064570408128474,0.006633260652936464,False,State|City,2813,3,20,14732,,,
Victim Race,named_all,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,selection_rate,amplification,-0.18073580991978722,-0.7027125988534332,0.06804422477925672,False,State|City,2813,3,20,14732,,,
Victim Race,named_all,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,tpr,gap,-0.041244682158174006,-0.07997210269308587,0.020368858014321492,False,State|City,2813,3,20,14732,,,
Victim Race,named_all,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,tpr,amplification,-0.36317425019569405,-1.3394275252061416,0.1854400923213293,False,State|City,2813,3,20,14732,,,
Victim Race,named_all,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,fpr,gap,0.006908255076914421,-0.012431147255819916,0.023877257621315855,False,State|City,2813,3,20,14732,,,
Victim Race,named_all,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,fpr,amplification,0.060829668855182706,-0.1494832082829429,0.2716261453270007,False,State|City,2813,3,20,14732,,,
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,selection_rate,gap,0.010276620160356797,0.007791353825935846,0.01263214523258998,True,State|City,2813,313,20,149428,,,
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,selection_rate,amplification,0.4001032536146084,0.2828755709166841,0.5503222795149724,True,State|City,2813,313,20,149428,,,
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,tpr,gap,0.00044428503142635023,-0.009577209884202362,0.009683485227909766,False,State|City,2813,313,20,149428,,,
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,tpr,amplification,0.017297504805293823,-0.3791295958073505,0.4037800073871429,False,State|City,2813,313,20,149428,,,
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,fpr,gap,0.013450363424892642,0.008580118739215626,0.017989828353701498,True,State|City,2813,313,20,149428,,,
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,fpr,amplification,0.5236677122073985,0.31363390518179757,0.7856208402743095,True,State|City,2813,313,20,149428,,,
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,selection_rate,signed_gap,-0.010276620160356797,-0.012632145232589981,-0.007791353825935846,True,State|City,2813,313,20,149428,Black-White,-0.017224051497552795,-0.006947431337195997
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,tpr,signed_gap,-0.00941642579620705,-0.012677637998978428,-0.006316712442089431,True,State|City,2813,313,20,149428,Black-White,-0.0049303554138167005,0.00448607038239035
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,fpr,signed_gap,-0.013450363424892642,-0.018019599583239093,-0.008580118739215626,True,State|City,2813,313,20,149428,Black-White,-0.025542634187512958,-0.012092270762620316
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,selection_rate,gap,0.010073009093258256,0.007493341323773597,0.012491642813110762,True,State|City,2813,242,30,143595,,,
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,selection_rate,amplification,0.36900268730654145,0.2659224556503322,0.5076518696014837,True,State|City,2813,242,30,143595,,,
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,tpr,gap,0.0012433517558853024,-0.009095650186847073,0.00987721867505517,False,State|City,2813,242,30,143595,,,
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,tpr,amplification,0.04554747592713412,-0.33690867920501805,0.3762197826261893,False,State|City,2813,242,30,143595,,,
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,fpr,gap,0.013279646669833611,0.008278087896025358,0.017791993729040268,True,State|City,2813,242,30,143595,,,
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,fpr,amplification,0.4864708511907954,0.2949000803897138,0.6965221572289899,True,State|City,2813,242,30,143595,,,
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,selection_rate,signed_gap,-0.010073009093258256,-0.01251337537393803,-0.007493341323773597,True,State|City,2813,242,30,143595,Black-White,-0.017603279340617006,-0.00753027024735875
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,tpr,signed_gap,-0.00907886244517131,-0.012382512929974962,-0.005917784085805081,True,State|City,2813,242,30,143595,Black-White,-0.005161107100528306,0.003917755344643004
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,fpr,signed_gap,-0.013279646669833611,-0.017791993729040268,-0.008583049555754606,True,State|City,2813,242,30,143595,Black-White,-0.022930172952618122,-0.00965052628278451
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,selection_rate,gap,0.010091796363223327,0.007173608822330063,0.01278052636446713,True,State|City,2813,164,50,134953,,,
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,selection_rate,amplification,0.35439536742831357,0.24359022532838542,0.47878349871061665,True,State|City,2813,164,50,134953,,,
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,tpr,gap,0.0030135328701639263,-0.008073150394712191,0.0105409306362085,False,State|City,2813,164,50,134953,,,
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,tpr,amplification,0.10582675772878267,-0.29340665680594646,0.39648396216783616,False,State|City,2813,164,50,134953,,,
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,fpr,gap,0.01341884251214659,0.008193924678085876,0.018356091311221307,True,State|City,2813,164,50,134953,,,
Victim Race,named_n>=5000,graphsage_geo_blind_mb,graphsage_fairloss_a5_sstate20_mb,fpr,amplification,0.471231825474125,0.2842005950754945,0.6831514383015707,True,State|City,2813,164,50,134953,,,
