State,City,E_Black,E_White,O_Black,O_White,V_Black,V_White,n_Black,n_White,smr_Black,z_Black,smr_White,z_White,rho,rho_var,d_z,n_both,black_share_both,min_race_n
Mississippi,Lee,5.735317513277136,5.861122830888657,3.0,4.0,5.096347644352116,5.08733534844299,63.0,59.0,0.561318648576804,-1.211652892422001,0.707422277423834,-0.8251442041256666,-0.23133902295219347,0.3030240841370605,-0.38650868829633434,122.0,0.5163934426229508,10
Mississippi,Leflore,25.617288949045545,2.15258234563793,32.0,2.0,21.246379705360553,1.751218408269003,187.0,15.0,1.2443864316624529,1.3847223907979416,0.9424778100145144,-0.11530128040779866,0.2778854861524119,0.4103138365303614,1.5000236712057402,202.0,0.9257425742574258,10
Mississippi,Lincoln,3.313716426218681,0.9959988672890182,3.0,3.0,2.8515334806441084,0.8952740812459995,34.0,13.0,0.9177399703706517,-0.18577959912672076,2.3395739639446003,2.117970744369171,-0.9358100312663628,1.162167085849518,-2.3037503434958917,47.0,0.723404255319149,10
Mississippi,Lowndes,9.839514206437919,5.157954768695672,14.0,5.0,8.397167455841862,4.219348609164302,88.0,35.0,1.4023869700736564,1.4357460708163274,0.9720827091850215,-0.07689711341237798,0.366490149806845,0.24532853959217635,1.5126431842287054,123.0,0.7154471544715447,10
Mississippi,Madison,9.592210749775397,3.499590179562913,15.0,3.0,8.248252769079146,3.09980205171172,87.0,34.0,1.5358379233553912,1.8829499545322708,0.8750896574064722,-0.2837572144582402,0.5625050427755299,0.34274901806436053,2.166707168990511,121.0,0.71900826446281,10
Mississippi,Marion,2.9206986355017612,1.4816156399701623,1.0,4.0,2.552405713062253,1.2975053026742798,30.0,14.0,0.4385069133048531,-1.2022211772143372,2.2708742852210015,2.2108915655380184,-1.6445446065080709,0.8902788725287742,-3.4131127427523555,44.0,0.6818181818181818,10
Mississippi,Marshall,2.7095434149752844,1.5040595015797973,0.0,1.0,2.4471390369451473,1.1680933123275912,30.0,11.0,0.15578539852960685,-1.732075391964497,0.7484807705647224,-0.46638334925922365,-1.569566103178826,0.8496778194572892,-1.2656920427052731,41.0,0.7317073170731707,10
Mississippi,Monroe,2.302850595255941,1.7822395412777756,2.0,4.0,2.007582448026001,1.5006738284313312,23.0,12.0,0.8919490764978552,-0.21374291924759625,1.9717474518387097,1.8103872473866351,-0.793266418119992,0.8510143820730548,-2.0241301666342313,35.0,0.6571428571428571,10
Mississippi,Oktibbeha,3.6278782174609034,1.1837796753290157,2.0,2.0,3.1790685675692507,1.0412238548906159,39.0,11.0,0.6056380223197994,-0.913002495110362,1.4847548266738,0.7998993616569614,-0.8967224530270567,0.9845661820352416,-1.7129018567673233,50.0,0.78,10
Mississippi,Panola,4.324424042818507,1.5477845260501284,5.0,2.0,3.6504190433139625,1.3414308324551887,35.0,13.0,1.1400324580064922,0.35359232076963015,1.2208315709964506,0.3904462687061945,-0.06847550818503292,0.7551503248660312,-0.036853947936564324,48.0,0.7291666666666666,10
Mississippi,Pearl River,2.3524010488517977,1.7314872974659092,3.0,0.0,2.0113463790996,1.5285934139963024,20.0,18.0,1.2270364300310737,0.45662817264172795,0.22406580605132867,-1.4004684125300964,1.7004173488711534,0.8733291353764132,1.8570965851718242,38.0,0.5263157894736842,10
Mississippi,Pike,5.86067210653033,2.4431793011350504,9.0,3.0,5.023320699324681,2.056439445260814,50.0,17.0,1.4935528574482886,1.4006874136873133,1.189190206199877,0.3882910749946376,0.22788517322328436,0.49076276832011895,1.0123963386926758,67.0,0.746268656716418,10
Mississippi,Rankin,3.95201527500586,5.223105475938704,4.0,2.0,3.4045454718381705,4.5734990090529655,37.0,51.0,1.0107782031350008,0.026005992958154648,0.4368257776325448,-1.5071282947803855,0.8389413738915373,0.38562779230026434,1.53313428773854,88.0,0.42045454545454547,10
Mississippi,Simpson,1.5760920789490962,2.0416629080731408,0.0,2.0,1.4111715458853757,1.8585920411251933,19.0,25.0,0.24083710210632692,-1.3267578958181778,0.9836080119276219,-0.030560295120888478,-1.407106675742478,1.0139672874650965,-1.2961976006972893,44.0,0.4318181818181818,10
Mississippi,Warren,18.071074601979927,5.64100541408601,6.0,2.0,15.590734705418088,4.767404574241474,172.0,46.0,0.35000667108983624,-3.057121104601956,0.4070994619652334,-1.6675555889759517,-0.15110531932155066,0.19756150001065162,-1.3895655156260043,218.0,0.7889908256880734,10
Mississippi,Washington,56.86440908927335,8.821261495167413,56.0,8.0,45.24597451549032,7.107924893285268,370.0,58.0,0.9849312648208732,-0.12850775941941978,0.911893739319169,-0.30804207937668016,0.07704838744783632,0.10533691194300653,0.17953431995726038,428.0,0.8644859813084113,10
Mississippi,Wayne,1.9823398003743917,1.342905192409017,2.0,1.0,1.786245320627464,1.1736131462729293,26.0,18.0,1.0071143360884536,0.013213718677392768,0.8139322663903418,-0.31652759547050663,0.21296727585494316,1.105333484798631,0.3297413141478994,44.0,0.5909090909090909,10
Mississippi,Yalobusha,1.1148627496733061,1.647739223269909,2.0,2.0,0.9739728221726045,1.2968213525633454,12.0,14.0,1.5481191825780618,0.8968859048749087,1.1640146871247143,0.30933154592788653,0.2851657964989728,1.2612600771869964,0.5875543589470222,26.0,0.46153846153846156,10
Missouri,Audrain,1.968338753383697,2.7202973027856774,2.0,1.0,1.4627681087723508,2.2361866830279187,10.0,17.0,1.0128269454801941,0.026178229389612916,0.4657955023911749,-1.1504016077927626,0.7767539542345291,0.6797378280918126,1.1765798371823755,27.0,0.37037037037037035,10
Missouri,Boone,12.018996489734867,18.04780835002611,7.0,11.0,9.621307792674104,13.449132546502929,68.0,92.0,0.5990895521178342,-1.6180794333393287,0.6200193458427562,-1.9217945126029563,-0.03433959088259592,0.10789364087363165,0.3037150792636276,160.0,0.425,10
Missouri,Buchanan,3.1666370442793768,18.842543019023065,3.0,12.0,2.4309235437439485,13.491063878211058,16.0,87.0,0.954553166220976,-0.10687740580745157,0.6462438774315488,-1.8629209949485432,0.3900663904287501,0.28042206632428635,1.7560435891410917,103.0,0.1553398058252427,10
Missouri,Butler,2.443281504995349,8.33539416008037,1.0,5.0,2.028666616899255,6.546701429137593,15.0,46.0,0.5096352480910148,-1.0133178781266954,0.6224962803413822,-1.3035746207653618,-0.2000423829463709,0.4340574183676854,0.2902567426386664,61.0,0.2459016393442623,10
Missouri,Cape Girardeau,5.633830332534629,8.415997252777354,4.0,8.0,4.459604878680407,6.424964553682195,31.0,39.0,0.7336362038140212,-0.7736753564021731,0.953342599713367,-0.16411757626914514,-0.26196106446154344,0.2312149725658691,-0.609557780133028,70.0,0.44285714285714284,10
Missouri,Cole,4.659066376232109,11.561836712546652,2.0,6.0,3.722515661581693,8.415125831699845,26.0,51.0,0.48458380212310026,-1.3781957667858704,0.5388897358591116,-1.9172905303932524,-0.10622059571915286,0.23444160130409353,0.539094763607382,77.0,0.33766233766233766,10
Missouri,Dunklin,1.7645321348009273,5.94594665716755,0.0,3.0,1.5179218243370873,4.739599801075332,13.0,35.0,0.22079616019401485,-1.4322039571136638,0.5429768792933132,-1.3531752394940222,-0.8998268156310064,0.6215776937026999,-0.07902871761964159,48.0,0.2708333333333333,10
Missouri,Greene,8.025222521323204,51.5031641405736,10.0,47.0,6.280749947598326,39.56465363826661,43.0,260.0,1.231639405744249,0.7879749547844744,0.9134059587528027,-0.7159193375997611,0.29892098667335326,0.11243637771795918,1.5038942923842356,303.0,0.1419141914191419,10
Missouri,Jackson,1015.0381900533281,506.83010683046615,960.0,456.0,602.2871294909426,309.5014403499327,2772.0,1475.0,0.9458039189541085,-2.2426543980413935,0.8998086134725453,-2.8892803585173668,0.04985318472126159,0.00178943663277638,0.6466259604759732,4247.0,0.6526960207205086,10
Missouri,Jasper,1.991210364875284,25.789760536257397,2.0,24.0,1.5275585193708254,19.079466763088384,10.0,127.0,1.003528258893205,0.007111675283527728,0.93192176346418,-0.4097432533305901,0.07402846179083293,0.4139546656262089,0.4168549286141178,137.0,0.072992700729927,10
Missouri,Pemiscot,3.862727406061803,4.415365226205954,1.0,1.0,3.133654852376651,3.5458610676403413,22.0,24.0,0.3438216189982031,-1.6171653052933441,0.30516552300179983,-1.8137452775479934,0.11926864568985447,0.3919026205494718,0.1965799722546493,46.0,0.4782608695652174,10
Missouri,Pettis,2.9726595421178335,4.450674566585919,3.0,2.0,2.328770810721699,3.464296488842349,15.0,23.0,1.0078730602728456,0.017916055913203586,0.5049816881266038,-1.3166735666270555,0.6910753409497067,0.4384232025650424,1.3345896225402591,38.0,0.39473684210526316,10
Missouri,Scott,8.837124331326287,5.0499549596652695,6.0,1.0,6.683219450352139,3.913825604354973,43.0,26.0,0.6961458120668198,-1.097451931961125,0.2702724636328343,-2.0471490224362174,0.9461285637478293,0.2390493755638734,0.9496970904750925,69.0,0.6231884057971014,10
Missouri,St. Charles,3.3198172914449517,25.25228144268766,1.0,18.0,2.6677546616435484,19.0230976802095,19.0,130.0,0.3926889391698061,-1.4203024543157288,0.7183829534160773,-1.6627770844593497,-0.6039849930850132,0.2718887676372268,0.24247463014362092,149.0,0.12751677852348994,10
Missouri,St. Louis,198.86643558270754,143.681178886745,187.0,82.0,140.95918901193681,100.72224836347353,781.0,555.0,0.9404792710065545,-0.9994788070757776,0.5721967363354974,-6.145963260032232,0.4969067312142442,0.008443210404830962,5.146484452956455,1336.0,0.5845808383233533,10
Missouri,St. Louis city,1985.0113410210433,310.60334114830846,2867.0,381.0,1135.3009738302671,176.9625398002039,5120.0,802.0,1.4442123501170216,26.176253966842925,1.226280626212022,5.291896918019323,0.16357837943682632,0.0021224223467292106,20.884357048823603,5922.0,0.8645727794663964,10
Nebraska,Douglas,81.42371935623635,63.71247301453181,111.0,38.0,57.55163179554708,45.12925577964251,325.0,258.0,1.3610221908401696,3.898654392008767,0.5995719864470433,-3.8274961547612327,0.8197752625888106,0.019798274380324818,7.72615054677,583.0,0.5574614065180102,10
Nebraska,Lancaster,5.697219021118497,28.87606901853656,3.0,13.0,4.418529317543932,22.128479848329853,30.0,153.0,0.5647694535360003,-1.283149748726839,0.4595577438043661,-3.374948795002719,0.2061530005297567,0.16266783647169317,2.09179904627588,183.0,0.16393442622950818,10
Nevada,Clark,498.75924190801345,1103.4665754358434,501.0,1014.0,300.4849966137276,646.9167558523901,1365.0,2937.0,1.0044881654737587,0.129265781845569,0.9189589817060156,-3.5175203117346365,0.08899191493351835,0.001739215565601895,3.6467860935802054,4302.0,0.3172942817294282,10
Nevada,Washoe,15.821661557481479,169.50286915485486,11.0,81.0,10.93043301337245,112.98939660750875,58.0,575.0,0.7045851281439335,-1.4584046472934251,0.47940367362719044,-8.326040240118022,0.38506617393797765,0.047597606525680194,6.867635592824597,633.0,0.09162717219589257,10
New Jersey,Atlantic,107.34318721368338,80.91412457681815,136.0,97.0,69.8518336569082,54.59460116534529,345.0,287.0,1.265726686374126,3.4287749506120724,1.1975808928339462,2.177057261777666,0.055342813426196825,0.014400931396389708,1.2517176888344066,632.0,0.5458860759493671,10
New Jersey,Bergen,28.51605579547984,80.0556834156723,17.0,69.0,19.280510766270098,55.2889594996361,101.0,291.0,0.6031143627290024,-2.622675099839833,0.8627572512962953,-1.486847358235553,-0.35802653179494054,0.032337326915227574,-1.13582774160428,392.0,0.2576530612244898,10
New Jersey,Burlington,25.6250066781313,41.02007561993052,20.0,27.0,17.947407405099078,28.863974508236883,99.0,165.0,0.7846887946313952,-1.3277679511281844,0.6623302002561723,-2.6095900628440223,0.1695229757098892,0.04448606056941219,1.281822111715838,264.0,0.375,10
New Jersey,Camden,359.22321163158546,242.2671041607547,432.0,233.0,205.88171992658786,146.03999434675953,918.0,668.0,1.2023132953759728,5.072055446122541,0.961827183329508,-0.7668459720182461,0.22316793478532124,0.004083657726736517,5.838901418140788,1586.0,0.5788146279949559,10
New Jersey,Cape May,5.282656766349631,17.73053276648419,1.0,8.0,3.8423075780221323,12.143892915673899,23.0,66.0,0.2593963398845981,-2.1848277617611793,0.46625077329757325,-2.7922715728027376,-0.5863664676492297,0.17631430467689102,0.6074438110415583,89.0,0.25842696629213485,10
New Jersey,Cumberland,36.27291518306844,36.80471529267078,26.0,19.0,25.090818945722933,26.583279171605184,132.0,152.0,0.7206390863512921,-2.050861272444742,0.5227221236515145,-3.453271762175019,0.3210884277021218,0.038694602637557626,1.402410489730277,284.0,0.4647887323943662,10
New Jersey,Essex,1419.3483562966549,321.7113130274245,1874.0,416.0,851.5551517377468,196.85020348635834,3861.0,901.0,1.3202114096812412,15.580176568944324,1.2926299703342516,6.720346316591059,0.02111300296017661,0.002324670448748301,8.859830252353266,4762.0,0.8107937841243175,10
New Jersey,Gloucester,11.97575194138309,32.6702662759158,10.0,28.0,8.17534731804763,23.388881593082665,48.0,135.0,0.8416326366004955,-0.6910020110120078,0.8592032322843673,-0.9656881784908047,-0.02066186525504813,0.07891649718631119,0.2746861674787969,183.0,0.26229508196721313,10
New Jersey,Hudson,191.63506181899018,219.4755466986249,199.0,239.0,121.48852901511222,146.50704555377843,596.0,755.0,1.03833208843448,0.6681923036225471,1.0887573805106818,1.6130566759316467,-0.04742136341518411,0.0063496399210790765,-0.9448643723090996,1351.0,0.4411547002220577,10
New Jersey,Mercer,167.22341173386044,84.55455283346144,191.0,91.0,108.92368765939291,55.25634535582623,541.0,283.0,1.1417607000736885,2.278181753629326,1.0757801546397978,0.867085600690197,0.05952542106759305,0.011623916273715378,1.411096152939129,824.0,0.6565533980582524,10
New Jersey,Middlesex,46.05281486844707,89.73918413809525,30.0,75.0,30.505206050307144,60.855954875999906,156.0,322.0,0.6551698342235482,-2.906459098974015,0.8366653657291547,-1.8893912683017449,-0.24452969763450785,0.021940217434529487,-1.0170678306722702,478.0,0.3263598326359833,10
New Jersey,Monmouth,45.561250363080454,64.86610506188872,31.0,54.0,30.60670411053404,44.47983650415564,160.0,239.0,0.6838720128459267,-2.632027281960371,0.8337654499744068,-1.6292671782631807,-0.19818134337018806,0.0253156177513198,-1.0027601036971903,399.0,0.40100250626566414,10
New Jersey,Morris,3.9015203073930014,35.21779525253381,6.0,25.0,2.74914205143298,25.20506985998656,16.0,142.0,1.4767624697953325,1.265628308955594,0.7139298442053484,-2.035228816647538,0.7268227501352941,0.2009267276173702,3.300857125603132,158.0,0.10126582278481013,10
New Jersey,Ocean,15.112249433119581,50.8151916488264,15.0,24.0,10.53606116641217,35.618337730578546,59.0,198.0,0.9928101691174971,-0.034581594563743726,0.4774414595908525,-4.493079276909591,0.7320979220144942,0.05992777016611718,4.458497682345848,257.0,0.22957198443579765,10
New Jersey,Passaic,126.52894387179761,149.96887708536144,109.0,109.0,83.50785967072984,100.67293326211029,423.0,519.0,0.8620082688439221,-1.9181919940134804,0.7277252420637148,-4.083172231800783,0.1693413010338732,0.009692330051135817,2.1649802377873026,942.0,0.44904458598726116,10
New Jersey,Salem,11.571312745487097,8.184717365894308,8.0,5.0,7.980155052531351,5.95373281727028,47.0,33.0,0.7041487681758354,-1.2642187257977073,0.6332963720384283,-1.3051974766330463,0.10605113742094115,0.14847545506064003,0.04097875083533897,80.0,0.5875,10
New Jersey,Somerset,6.92988958983223,22.567517376156722,2.0,11.0,4.991517264525647,16.116756986475412,29.0,91.0,0.3364787551380627,-2.206586232186171,0.49853652703375634,-2.881385270712007,-0.39314184832013904,0.1355847014795364,0.674799038525836,120.0,0.24166666666666667,10
New Jersey,Union,155.6872004681931,109.28109355089188,168.0,101.0,97.755320157471,71.79674453161567,466.0,355.0,1.0788336015684867,1.2453361853819434,0.9245672156922634,-0.9773166880844676,0.15430998485437739,0.010044999775855039,2.222652873466411,821.0,0.5676004872107187,10
New Mexico,Bernalillo,65.3978298112967,556.9543276541231,70.0,480.0,40.903140151322866,341.3436628236289,186.0,1549.0,1.0698379628264232,0.7195887247418862,0.8619540223537918,-4.165212143756274,0.21606054847296605,0.01066419411003658,4.88480086849816,1735.0,0.10720461095100864,10
New Mexico,Chaves,5.058986020888681,87.1222251617106,2.0,81.0,2.9627659322697837,50.456863233697526,13.0,219.0,0.4497223037809223,-1.7771693772391157,0.9301293119364206,-0.8618847051655535,-0.7266933320052973,0.12241072371193766,-0.9152846720735622,232.0,0.05603448275862069,10
New Mexico,Curry,6.5253293581065925,24.473337786404098,2.0,9.0,3.934018220643047,15.30069568935559,17.0,70.0,0.3558552023066686,-2.281560605819587,0.38040569831926746,-3.955746181605772,-0.06671439734859014,0.11793749775192411,1.674185575786185,87.0,0.19540229885057472,10
New Mexico,Dona Ana,4.212286927560177,65.17441533455194,2.0,45.0,2.8038687512837637,42.86599599611208,14.0,220.0,0.5305279662362145,-1.3211818925477743,0.6928116492277627,-3.081374597398804,-0.2668854983968614,0.16811510806470115,1.7601927048510297,234.0,0.05982905982905983,10
New Mexico,Lea,11.27710558953471,48.43682986336348,2.0,19.0,7.189568334169644,30.68329939131412,32.0,139.0,0.21227626609899233,-3.4598804414875532,0.39847288952811105,-5.3142258660081625,-0.6297508963231278,0.0696119947305899,1.8543454245206092,171.0,0.1871345029239766,10
New Mexico,Otero,5.392497796036129,18.811418036345938,5.0,7.0,3.3482918489556033,11.219944705847535,15.0,49.0,0.9333902515330321,-0.2144991470774481,0.3883712726783855,-3.52619789838956,0.8768616189773234,0.1468509931052249,3.311698751312112,64.0,0.234375,10
New York,Albany,53.37469026965381,43.94857593367079,45.0,24.0,34.396681244613944,28.938702040189664,166.0,146.0,0.8445524191835391,-1.4279417220001436,0.5511987613857546,-3.7082787639344836,0.42671133301296815,0.027056528415810917,2.28033704193434,312.0,0.532051282051282,10
New York,Broome,10.407432111700617,24.376720809081164,9.0,8.0,7.67186462704392,17.671671706814863,45.0,107.0,0.870965769276635,-0.5081325198581924,0.34168490554820646,-3.8957235236915273,0.9357136920222134,0.10056848020616714,3.387591003833335,152.0,0.29605263157894735,10
New York,Cayuga,2.0186566376701185,6.309546709304526,2.0,2.0,1.5653745187252897,4.919186048391176,10.0,33.0,0.9925926236267851,-0.014911600063221326,0.36713163250411573,-1.9430544369867622,0.9945998763398075,0.5077087926969485,1.928142836923541,43.0,0.23255813953488372,10
New York,Chautauqua,2.152680264972982,11.540758852256973,3.0,11.0,1.7144310856260065,8.695519315040613,12.0,55.0,1.3194202279918,0.6471236998186569,0.9550893046782005,-0.18338164979354976,0.32314284901546253,0.4352522960376747,0.8305053496122067,67.0,0.1791044776119403,10
New York,Chemung,4.312125178364385,11.455399492419303,4.0,6.0,3.3907920178780713,8.73260273122884,23.0,57.0,0.9351377682842252,-0.16950332721302744,0.5436873944799192,-1.8460978106156447,0.5423194250073828,0.24890151235835056,1.6765944834026172,80.0,0.2875,10
New York,Clinton,2.6606891459737954,8.46235425538077,4.0,9.0,1.8139685493902156,6.6376820308188345,10.0,44.0,1.4237401377266945,0.9944123559955493,1.0599893431233698,0.20868344167776653,0.29502845436918707,0.348927032436401,0.7857289143177828,54.0,0.18518518518518517,10
New York,Dutchess,37.36527560717446,35.25529842688618,46.0,21.0,24.96365324732503,24.419687607344677,127.0,136.0,1.2280380706165912,1.7282016258594386,0.601309482676086,-2.8847372433480007,0.714063362144954,0.03752695174934631,4.612938869207439,263.0,0.4828897338403042,10
New York,Erie,535.3432271411397,218.35027315722064,755.0,206.0,293.9675094740364,123.838476935141,1275.0,553.0,1.4099273103269128,12.811351067591959,0.9435674766174577,-1.1098103282414784,0.40162554948471996,0.0036231894394381445,13.921161395833437,1828.0,0.6974835886214442,10
New York,Monroe,423.7981291591634,195.06808857921592,463.0,145.0,245.9406863669503,114.7169117134177,1083.0,516.0,1.0923922783221396,2.499721370652166,0.7439864093219095,-4.674630501493521,0.38410255340440297,0.004384118790801736,7.174351872145687,1599.0,0.6772983114446529,10
New York,Nassau,105.43200054039224,138.44968987947203,141.0,143.0,74.87066126828819,96.49610637118985,403.0,522.0,1.3357625578499819,4.110584727349814,1.0327478969148833,0.4632187193085456,0.25727922225967004,0.011769598548415038,3.647366008041269,925.0,0.43567567567567567,10
New York,New York,9812.820573649578,7719.180144093695,10353.0,8078.0,4912.72450375013,3864.1573764275167,20624.0,16259.0,1.0550455294205812,7.70684871901584,1.046481181759951,5.772302263351668,0.008150641177122376,0.00011586969261349738,1.9345464556641714,36883.0,0.5591736030149391,10
New York,Niagara,16.661286184430928,34.146729616333864,14.0,18.0,10.611139318690032,23.209842401821078,51.0,120.0,0.8449250157691968,-0.8169783937475815,0.5339609309410361,-3.351571410258417,0.45892521143309883,0.058130317530023505,2.5345930165108355,171.0,0.2982456140350877,10
New York,Oneida,36.484300861616866,45.865441132061214,46.0,30.0,23.15285392488235,31.003308681851546,110.0,159.0,1.2572902263040677,1.9775999227771315,0.6578175308011805,-2.8493652916072723,0.6477864859544379,0.032131663759871934,4.826965214384404,269.0,0.40892193308550184,10
New York,Onondaga,106.72219954829747,78.30430766306021,79.0,42.0,68.8496204845147,50.5013512355548,335.0,248.0,0.7414509339942219,-3.3410033413602305,0.5393106196899186,-5.1086560009184945,0.3183172943384168,0.014281231443489233,1.767652659558264,583.0,0.5746140651801029,10
New York,Orange,33.803801814277286,62.56307394116083,30.0,37.0,23.943242622860847,42.033905806414516,130.0,217.0,0.8891142785026779,-0.7773675326930486,0.594642754569628,-3.942876760563873,0.40226496176167137,0.03169226678713262,3.165509227870824,347.0,0.3746397694524496,10
New York,Orleans,2.5491683036469457,6.82453958162527,2.0,7.0,1.797893260929687,4.970371769651585,10.0,29.0,0.819895706317649,-0.4095656361662204,1.0239551464524677,0.07870181056864692,-0.2222508575958006,0.38339216878665355,-0.4882674467348673,39.0,0.2564102564102564,10
New York,Rensselaer,7.678433858811907,21.168085126948146,10.0,14.0,5.816453622735156,14.97204154812617,37.0,90.0,1.2838643903302716,0.9626134519229997,0.6691869593020313,-1.852518878620954,0.6515663817382441,0.13206679340529037,2.8151323305439537,127.0,0.29133858267716534,10
New York,Rockland,19.748161879802694,31.261027208239486,11.0,19.0,12.418289366289846,19.422020741800292,58.0,93.0,0.5679527884193338,-2.4824809420853953,0.6139599916636602,-2.7821442859729943,-0.07789146958069058,0.05171671321734736,0.2996633438875991,151.0,0.3841059602649007,10
New York,Schenectady,27.095154724793144,25.372141667787165,32.0,16.0,16.84982861251261,16.860416829181847,78.0,87.0,1.1777429887283817,1.1948890137272896,0.6377516098925736,-2.282467966468898,0.6134062831050741,0.04914267928431866,3.4773569801961877,165.0,0.4727272727272727,10
New York,Suffolk,133.68592550277535,230.4886563839707,146.0,222.0,79.69293425566661,139.18289759822358,372.0,657.0,1.091768748854141,1.3794052285571747,0.9632507651377474,-0.7195252136340877,0.1252405875948549,0.007079024990615649,2.0989304421912625,1029.0,0.36151603498542273,10
New York,Sullivan,5.254583519235471,18.611486585696625,2.0,9.0,3.864999905295256,13.670330430968617,23.0,81.0,0.43443630484176887,-1.6554675684453886,0.4970832570978528,-2.59956725644638,-0.13470819156906577,0.17944765808439417,0.9440996880009915,104.0,0.22115384615384615,10
New York,Ulster,6.2855730637602,33.1127668745009,1.0,17.0,4.564500636155247,23.30664285050212,26.0,128.0,0.22105723214610568,-2.4739757855914286,0.5206355092795333,-3.3375690775834115,-0.8566285616304588,0.1367886793612739,0.8635932919919829,154.0,0.16883116883116883,10
New York,Wayne,1.8330763343132093,8.084972257117546,2.0,5.0,1.4699564272699623,6.107994777405176,10.0,42.0,1.0715465941820237,0.13767835952505966,0.6406543708327204,-1.2482510334647567,0.514368190543069,0.5309069329488341,1.3859293929898164,52.0,0.19230769230769232,10
New York,Westchester,169.51371520084203,157.43187075328152,141.0,155.0,102.12026308333452,95.95767716164836,468.0,444.0,0.8322857943127826,-2.8216155820523157,0.9846017732729796,-0.2482564989867669,-0.16806138371356652,0.007425510813709922,-2.5733590830655486,912.0,0.5131578947368421,10
New York,Wyoming,1.847170929038094,4.092572572764071,3.0,5.0,1.5022538013201083,2.763491065503855,10.0,17.0,1.4911568461843352,0.9405746372801012,1.1975858656251537,0.5458620091608325,0.2192444737411937,0.6052730977799764,0.39471262811926866,27.0,0.37037037037037035,10
North Carolina,Alamance,23.446693255912383,25.908486279479785,12.0,18.0,18.565046114085213,19.929513336047865,137.0,138.0,0.5219927388894824,-2.656635848900144,0.7005323896347317,-1.7715157532341599,-0.29418692497534066,0.06346030269143252,-0.8851200956659842,275.0,0.49818181818181817,10
North Carolina,Anson,14.195742785407504,5.40030888251081,10.0,11.0,11.377832581344682,4.125763772526342,94.0,31.0,0.7144926359507483,-1.2438817241112878,1.9490505037943546,2.7568421022413316,-1.003524921102273,0.19793122780696631,-4.000723826352619,125.0,0.752,10
North Carolina,Beaufort,10.911479389113444,8.178674101542217,6.0,12.0,8.862980809265048,6.287045353553451,73.0,47.0,0.5696018700433357,-1.6497662751000735,1.440312178305984,1.5240204024569293,-0.9276775163905746,0.16843087112784658,-3.1737866775570027,120.0,0.6083333333333333,10
North Carolina,Bertie,5.152801110399926,3.1668397521812786,2.0,1.0,4.540102261002446,2.6067825344224316,51.0,22.0,0.44225861677683004,-1.4796662135704979,0.40907159880867466,-1.3420676041367843,0.0780046178661356,0.430920951717217,-0.1375986094337136,73.0,0.6986301369863014,10
North Carolina,Bladen,10.486358378913096,6.586919289879015,6.0,4.0,8.505714456410294,5.402796329969333,78.0,47.0,0.591642815191239,-1.5382912276031935,0.6349726610300965,-1.1129446884657002,-0.07067884439394609,0.20187443749906606,-0.4253465391374933,125.0,0.624,10
North Carolina,Brunswick,5.501603931965154,13.499098504780632,5.0,12.0,4.407289217711202,10.87561534743185,37.0,91.0,0.9164216869937784,-0.23893246119058736,0.8929146398770824,-0.4545725969310852,0.025985627458382673,0.20529270072935038,0.21564013574049784,128.0,0.2890625,10
North Carolina,Buncombe,17.70342126034205,46.25876352397366,18.0,44.0,14.223271652839351,35.30282216338906,114.0,248.0,1.0162924724652764,0.0786394129654285,0.9516932580388792,-0.3801596799691137,0.06567367838358948,0.0618797765539988,0.45879909293454224,362.0,0.3149171270718232,10
North Carolina,Burke,4.0299680291932045,21.639203180058637,1.0,17.0,3.2214872044819343,17.015996299369355,27.0,137.0,0.3311281647758456,-1.6881453650579825,0.7904530193644327,-1.1246430459800334,-0.8701007181458502,0.23469875067775334,-0.5635023190779491,164.0,0.16463414634146342,10
North Carolina,Cabarrus,20.662521111020173,30.59366641591152,25.0,30.0,16.093755754496573,23.16478238361432,115.0,149.0,1.2049604045862536,1.0812065575352316,0.9809071594204881,-0.12334693688064521,0.2057241697486195,0.062445039117505534,1.204553494415877,264.0,0.4356060606060606,10
North Carolina,Caldwell,4.299994085957324,27.64596170722024,6.0,27.0,3.4698773270619943,20.71789532175649,29.0,159.0,1.3541683351269427,0.9126271228225772,0.9770495777000032,-0.14191684787361603,0.32640537447644025,0.2147699402618544,1.0545439706961932,188.0,0.15425531914893617,10
North Carolina,Carteret,3.0356543916028396,9.49051728555896,2.0,8.0,2.5693277715796587,7.48891023501075,22.0,54.0,0.7070826848736932,-0.6461079659148927,0.8508067957888962,-0.5446627875527661,-0.18503746003319158,0.36195970186216303,-0.10144517836212663,76.0,0.2894736842105263,10
North Carolina,Caswell,5.821066932123868,4.28479994795837,7.0,5.0,4.707814216271249,3.4258110022367996,40.0,28.0,1.1865085563142443,0.5433497747817166,1.14947334472088,0.3864077582004324,0.03171113189102359,0.3255317756052628,0.15694201658128426,68.0,0.5882352941176471,10
North Carolina,Catawba,20.54863586839028,38.24849004874438,19.0,32.0,15.291375018153342,29.312836456071047,105.0,202.0,0.9264258321501994,-0.3960281382553545,0.8387423602601295,-1.1541072255219167,0.09943041111364413,0.05625117881783287,0.7580790872665621,307.0,0.34201954397394135,10
North Carolina,Chatham,8.545421857582404,9.785070174891654,8.0,16.0,6.732877545790934,7.4873801314355655,55.0,58.0,0.939701888295547,-0.21019974277700376,1.6042671288991779,2.2712831965580214,-0.5348596289209262,0.17039973325119462,-2.481482939335025,113.0,0.48672566371681414,10
