attribute,group_set,model_a,model_b,metric,quantity,diff,diff_lo,diff_hi,significant,stratum,n_strata,n_strata_used,min_stratum_n,n_standardized,signed_as,gap_a,gap_b
Victim Race,named_n>=5000,graphsage_fairloss_a10_mb,logreg,selection_rate,amplification,-1.8480287764159111,-1.9991455393822541,-1.722209327643114,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_mb,logreg,tpr,gap,-0.13453706040175456,-0.13944406516067168,-0.12943498595264544,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_mb,logreg,tpr,amplification,-2.035716246462523,-2.203138059692249,-1.8978355959998883,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_mb,logreg,fpr,gap,-0.12221002739469511,-0.13043168826152507,-0.11479226426867933,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_mb,logreg,fpr,amplification,-1.8491926128390892,-2.0420355665516254,-1.6886787197890103,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_mb,logreg,selection_rate,signed_gap,0.12213311140434774,0.11837467170800915,0.12596867433256367,True,State,51,39,100,182377,Black-White,-0.07205767432285137,-0.1941907857271991
Victim Race,named_n>=5000,graphsage_fairloss_a10_mb,logreg,tpr,signed_gap,0.13453706040175456,0.12943498595264544,0.13944406516067168,True,State,51,39,100,182377,Black-White,-0.05937149468999858,-0.19390855509175314
Victim Race,named_n>=5000,graphsage_fairloss_a10_mb,logreg,fpr,signed_gap,0.12221002739469511,0.11479226426867933,0.13043168826152507,True,State,51,39,100,182377,Black-White,-0.052327484285440096,-0.1745375116801352
Victim Race,named_n>=5000,graphsage_fairloss_a10_mb,logreg_blind,selection_rate,gap,0.0017074433185586546,-0.002178979314002333,0.005463495784556111,False,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_mb,logreg_blind,selection_rate,amplification,0.02583578155434707,-0.03231151882633155,0.08297545386684693,False,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_mb,logreg_blind,tpr,gap,-0.0027940115180790093,-0.007739243442647795,0.0017732348198200554,False,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_mb,logreg_blind,tpr,amplification,-0.04227693561292256,-0.11795904029362689,0.027138572558848124,False,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_mb,logreg_blind,fpr,gap,-0.005384962180600639,-0.01333794441222729,0.0027387105955102393,False,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_mb,logreg_blind,fpr,amplification,-0.08148130310636703,-0.20273512644708772,0.04124060450249628,False,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_mb,logreg_blind,selection_rate,signed_gap,-0.0017074433185586546,-0.005463495784556111,0.0021789793140023325,False,State,51,39,100,182377,Black-White,-0.07205767432285137,-0.07035023100429272
Victim Race,named_n>=5000,graphsage_fairloss_a10_mb,logreg_blind,tpr,signed_gap,0.0027940115180790093,-0.00177323481982006,0.007739243442647795,False,State,51,39,100,182377,Black-White,-0.05937149468999858,-0.06216550620807759
Victim Race,named_n>=5000,graphsage_fairloss_a10_mb,logreg_blind,fpr,signed_gap,0.005384962180600639,-0.0027387105955102393,0.013337944412227288,False,State,51,39,100,182377,Black-White,-0.052327484285440096,-0.057712446466040734
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,graphsage_fairloss_a50_mb,selection_rate,gap,-0.001130353843318943,-0.0029581481936364505,0.0008044376368575709,False,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,graphsage_fairloss_a50_mb,selection_rate,amplification,-0.01710368634652959,-0.04515904196081634,0.01245937348941026,False,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,graphsage_fairloss_a50_mb,tpr,gap,-0.00026515526517845167,-0.0024235751274166357,0.0019533015155855037,False,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,graphsage_fairloss_a50_mb,tpr,amplification,-0.004012135240259895,-0.03661460112433465,0.028693791418518955,False,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,graphsage_fairloss_a50_mb,fpr,gap,-0.004084458509012623,-0.008398492217052713,-5.445668130739263e-05,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,graphsage_fairloss_a50_mb,fpr,amplification,-0.061803034197190354,-0.12582078949756298,-0.0008355808372489709,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,graphsage_fairloss_a50_mb,selection_rate,signed_gap,0.001130353843318943,-0.0008044376368575717,0.0029581481936364505,False,State,51,39,100,182377,Black-White,-0.05977614164090794,-0.060906495484226886
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,graphsage_fairloss_a50_mb,tpr,signed_gap,0.00026515526517845167,-0.0019533015155855037,0.0024235751274166353,False,State,51,39,100,182377,Black-White,-0.04544306854683089,-0.04570822381200934
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,graphsage_fairloss_a50_mb,fpr,signed_gap,0.004084458509012623,5.445668130739241e-05,0.008398492217052711,True,State,51,39,100,182377,Black-White,-0.04223413972663226,-0.04631859823564488
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,graphsage_fairloss_a100_mb,selection_rate,gap,0.002771000741651375,0.0008891055763240397,0.004697069332205677,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,graphsage_fairloss_a100_mb,selection_rate,amplification,0.0419287533999505,0.01335902356521712,0.0708868109361076,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,graphsage_fairloss_a100_mb,tpr,gap,0.0018234607324343344,-0.0005758949954638103,0.004198740671179446,False,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,graphsage_fairloss_a100_mb,tpr,amplification,0.027591272075650375,-0.009008219288088553,0.06403176205080234,False,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,graphsage_fairloss_a100_mb,fpr,gap,0.0032710854367916653,-0.00040754072744611367,0.006903790578158664,False,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,graphsage_fairloss_a100_mb,fpr,amplification,0.04949566868310218,-0.0062221687421535506,0.10470212455491024,False,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,graphsage_fairloss_a100_mb,selection_rate,signed_gap,-0.002771000741651375,-0.004697069332205678,-0.0008891055763240398,True,State,51,39,100,182377,Black-White,-0.05977614164090794,-0.05700514089925657
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,graphsage_fairloss_a100_mb,tpr,signed_gap,-0.0018234607324343344,-0.0041987406711794465,0.0005758949954638096,False,State,51,39,100,182377,Black-White,-0.04544306854683089,-0.043619607814396555
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,graphsage_fairloss_a100_mb,fpr,signed_gap,-0.0032710854367916653,-0.006903790578158665,0.0004075407274461123,False,State,51,39,100,182377,Black-White,-0.04223413972663226,-0.03896305428984059
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,xgboost,selection_rate,gap,-0.11330348191365786,-0.11698489192604655,-0.10919781096425532,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,xgboost,selection_rate,amplification,-1.714425290872476,-1.8445799830158318,-1.5843671660579264,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,xgboost,tpr,gap,-0.11369232490857839,-0.11837837186160517,-0.1089754839279864,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,xgboost,tpr,amplification,-1.7203089782350445,-1.862362726021475,-1.5851289819104855,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,xgboost,fpr,gap,-0.12086946196386816,-0.1282547144891075,-0.1133299033818961,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,xgboost,fpr,amplification,-1.8289081587352825,-2.00203050979363,-1.6647343898950453,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,xgboost,selection_rate,signed_gap,0.11330348191365786,0.10919781096425532,0.11698489192604655,True,State,51,39,100,182377,Black-White,-0.05977614164090794,-0.1730796235545658
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,xgboost,tpr,signed_gap,0.11369232490857839,0.1089754839279864,0.11837837186160516,True,State,51,39,100,182377,Black-White,-0.04544306854683089,-0.15913539345540928
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,xgboost,fpr,signed_gap,0.12086946196386816,0.1133299033818961,0.1282547144891075,True,State,51,39,100,182377,Black-White,-0.04223413972663226,-0.16310360169050042
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,xgboost_blind,selection_rate,gap,-0.026177035669956106,-0.029728166505132544,-0.022773804377566677,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,xgboost_blind,selection_rate,amplification,-0.396091728468178,-0.4545075447212219,-0.3389974045943411,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,xgboost_blind,tpr,gap,-0.028611012188750173,-0.03269212623040965,-0.024297309457421676,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,xgboost_blind,tpr,amplification,-0.43292087820596103,-0.5010004310113805,-0.3585568037881177,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,xgboost_blind,fpr,gap,-0.023264619742905057,-0.03085556597534145,-0.0164510617787449,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,xgboost_blind,fpr,amplification,-0.3520231840726836,-0.4777242650778549,-0.2475293626454779,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,xgboost_blind,selection_rate,signed_gap,0.026177035669956106,0.022773804377566677,0.029728166505132544,True,State,51,39,100,182377,Black-White,-0.05977614164090794,-0.08595317731086405
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,xgboost_blind,tpr,signed_gap,0.028611012188750173,0.024297309457421676,0.03269212623040965,True,State,51,39,100,182377,Black-White,-0.04544306854683089,-0.07405408073558106
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,xgboost_blind,fpr,signed_gap,0.023264619742905057,0.016451061778744898,0.030855565975341448,True,State,51,39,100,182377,Black-White,-0.04223413972663226,-0.06549875946953732
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,logreg,selection_rate,gap,-0.13441464408629117,-0.13870360358160602,-0.13050992788900176,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,logreg,selection_rate,amplification,-2.03386393244974,-2.2077869092047515,-1.8872817347551318,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,logreg,tpr,gap,-0.14846548654492225,-0.15366795426985008,-0.14363969915948163,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,logreg,tpr,amplification,-2.246470987963699,-2.437587848287955,-2.087843807964301,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,logreg,fpr,gap,-0.13230337195350295,-0.14012933171983688,-0.12415666586245427,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,logreg,fpr,amplification,-2.001917709092502,-2.2048388070256997,-1.8251028676045113,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,logreg,selection_rate,signed_gap,0.13441464408629117,0.13050992788900176,0.13870360358160602,True,State,51,39,100,182377,Black-White,-0.05977614164090794,-0.1941907857271991
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,logreg,tpr,signed_gap,0.14846548654492225,0.14363969915948163,0.15366795426985008,True,State,51,39,100,182377,Black-White,-0.04544306854683089,-0.19390855509175314
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,logreg,fpr,signed_gap,0.13230337195350295,0.12415666586245426,0.14012933171983688,True,State,51,39,100,182377,Black-White,-0.04223413972663226,-0.1745375116801352
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,logreg_blind,selection_rate,gap,-0.010574089363384775,-0.014712189712575,-0.006699862576658011,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,logreg_blind,selection_rate,amplification,-0.15999937447948143,-0.22499791235944083,-0.10063755950674799,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,logreg_blind,tpr,gap,-0.016722437661246703,-0.02157135373014762,-0.01157666865053615,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,logreg_blind,tpr,amplification,-0.25303167711409813,-0.3319921446627802,-0.17238796615902208,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,logreg_blind,fpr,gap,-0.015478306739408476,-0.02304347081236127,-0.008258337218872166,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,logreg_blind,fpr,amplification,-0.23420639935978027,-0.35618217048535095,-0.12808095932259408,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,logreg_blind,selection_rate,signed_gap,0.010574089363384775,0.006699862576658011,0.014712189712575,True,State,51,39,100,182377,Black-White,-0.05977614164090794,-0.07035023100429272
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,logreg_blind,tpr,signed_gap,0.016722437661246703,0.011576668650536148,0.02157135373014762,True,State,51,39,100,182377,Black-White,-0.04544306854683089,-0.06216550620807759
Victim Race,named_n>=5000,graphsage_fairloss_a25_mb,logreg_blind,fpr,signed_gap,0.015478306739408476,0.008258337218872164,0.023043470812361265,True,State,51,39,100,182377,Black-White,-0.04223413972663226,-0.057712446466040734
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,graphsage_fairloss_a100_mb,selection_rate,gap,0.003901354584970318,0.002015463265057271,0.0059409229879392594,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,graphsage_fairloss_a100_mb,selection_rate,amplification,0.05903243974648009,0.030766183250694575,0.09009222555859632,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,graphsage_fairloss_a100_mb,tpr,gap,0.002088615997612786,-0.0001934200300000188,0.004428173757472301,False,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,graphsage_fairloss_a100_mb,tpr,amplification,0.03160340731591027,-0.0028782542953012993,0.06807692373808351,False,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,graphsage_fairloss_a100_mb,fpr,gap,0.007355543945804288,0.0028455907054694848,0.011084882769636971,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,graphsage_fairloss_a100_mb,fpr,amplification,0.11129870288029253,0.04311129573991464,0.16692963966360957,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,graphsage_fairloss_a100_mb,selection_rate,signed_gap,-0.003901354584970318,-0.0059409229879392594,-0.0020154632650572716,True,State,51,39,100,182377,Black-White,-0.060906495484226886,-0.05700514089925657
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,graphsage_fairloss_a100_mb,tpr,signed_gap,-0.002088615997612786,-0.004428173757472301,0.00019342003000001829,False,State,51,39,100,182377,Black-White,-0.04570822381200934,-0.043619607814396555
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,graphsage_fairloss_a100_mb,fpr,signed_gap,-0.007355543945804288,-0.011084882769636973,-0.002845590705469485,True,State,51,39,100,182377,Black-White,-0.04631859823564488,-0.03896305428984059
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,xgboost,selection_rate,gap,-0.11217312807033891,-0.11580045667517225,-0.10838854019408592,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,xgboost,selection_rate,amplification,-1.6973216045259463,-1.8207342788813612,-1.5759162842002332,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,xgboost,tpr,gap,-0.11342716964339994,-0.11851029637553205,-0.10863191968803917,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,xgboost,tpr,amplification,-1.7162968429947845,-1.8556371245885797,-1.5865683093467418,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,xgboost,fpr,gap,-0.11678500345485554,-0.12463758182144942,-0.1094133554408042,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,xgboost,fpr,amplification,-1.7671051245380922,-1.9289969676762053,-1.603976122508472,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,xgboost,selection_rate,signed_gap,0.11217312807033891,0.10838854019408592,0.11580045667517225,True,State,51,39,100,182377,Black-White,-0.060906495484226886,-0.1730796235545658
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,xgboost,tpr,signed_gap,0.11342716964339994,0.10863191968803917,0.11851029637553205,True,State,51,39,100,182377,Black-White,-0.04570822381200934,-0.15913539345540928
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,xgboost,fpr,signed_gap,0.11678500345485554,0.1094133554408042,0.12463758182144942,True,State,51,39,100,182377,Black-White,-0.04631859823564488,-0.16310360169050042
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,xgboost_blind,selection_rate,gap,-0.025046681826637163,-0.028843707271997858,-0.021492209346662718,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,xgboost_blind,selection_rate,amplification,-0.3789880421216484,-0.4428311449678393,-0.32093364257833135,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,xgboost_blind,tpr,gap,-0.02834585692357172,-0.03306474013195854,-0.02402220164686231,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,xgboost_blind,tpr,amplification,-0.42890874296570114,-0.5051999705435551,-0.3579834166760044,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,xgboost_blind,fpr,gap,-0.019180161233892434,-0.02687980386387847,-0.011895936236758248,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,xgboost_blind,fpr,amplification,-0.29022014987549327,-0.4063421092073964,-0.1808258414952588,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,xgboost_blind,selection_rate,signed_gap,0.025046681826637163,0.021492209346662718,0.028843707271997858,True,State,51,39,100,182377,Black-White,-0.060906495484226886,-0.08595317731086405
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,xgboost_blind,tpr,signed_gap,0.02834585692357172,0.02402220164686231,0.03306474013195854,True,State,51,39,100,182377,Black-White,-0.04570822381200934,-0.07405408073558106
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,xgboost_blind,fpr,signed_gap,0.019180161233892434,0.011895936236758246,0.026879803863878466,True,State,51,39,100,182377,Black-White,-0.04631859823564488,-0.06549875946953732
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,logreg,selection_rate,gap,-0.13328429024297223,-0.13752380869590497,-0.12917704888245538,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,logreg,selection_rate,amplification,-2.01676024610321,-2.1901352303673045,-1.8636550929087223,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,logreg,tpr,gap,-0.1482003312797438,-0.15324829356848688,-0.14310442606256313,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,logreg,tpr,amplification,-2.2424588527234386,-2.428306039027747,-2.069494944512594,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,logreg,fpr,gap,-0.12821891344449032,-0.13578447948540018,-0.11994792299933338,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,logreg,fpr,amplification,-1.940114674895312,-2.1315895533023537,-1.765366624527324,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,logreg,selection_rate,signed_gap,0.13328429024297223,0.12917704888245538,0.13752380869590497,True,State,51,39,100,182377,Black-White,-0.060906495484226886,-0.1941907857271991
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,logreg,tpr,signed_gap,0.1482003312797438,0.14310442606256313,0.15324829356848688,True,State,51,39,100,182377,Black-White,-0.04570822381200934,-0.19390855509175314
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,logreg,fpr,signed_gap,0.12821891344449032,0.11994792299933338,0.13578447948540015,True,State,51,39,100,182377,Black-White,-0.04631859823564488,-0.1745375116801352
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,logreg_blind,selection_rate,gap,-0.009443735520065832,-0.013428885003508783,-0.005456460482665186,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,logreg_blind,selection_rate,amplification,-0.14289568813295184,-0.20671319461585558,-0.08038592901080989,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,logreg_blind,tpr,gap,-0.01645728239606825,-0.0212139530674406,-0.011612444948902647,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,logreg_blind,tpr,amplification,-0.24901954187383823,-0.32673697545635344,-0.1731762279297337,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,logreg_blind,fpr,gap,-0.011393848230395853,-0.019095359979730032,-0.0040305171588905465,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,logreg_blind,fpr,amplification,-0.17240336516258992,-0.29289473146014233,-0.05955875752118297,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,logreg_blind,selection_rate,signed_gap,0.009443735520065832,0.0054564604826651845,0.013428885003508782,True,State,51,39,100,182377,Black-White,-0.060906495484226886,-0.07035023100429272
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,logreg_blind,tpr,signed_gap,0.01645728239606825,0.011612444948902645,0.0212139530674406,True,State,51,39,100,182377,Black-White,-0.04570822381200934,-0.06216550620807759
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,logreg_blind,fpr,signed_gap,0.011393848230395853,0.004030517158890546,0.019095359979730032,True,State,51,39,100,182377,Black-White,-0.04631859823564488,-0.057712446466040734
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,xgboost,selection_rate,gap,-0.11607448265530923,-0.11986617608069418,-0.11222665045652104,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,xgboost,selection_rate,amplification,-1.7563540442724266,-1.8843874489494075,-1.6271063896933384,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,xgboost,tpr,gap,-0.11551578564101272,-0.12031215642523783,-0.11089648755968058,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,xgboost,tpr,amplification,-1.7479002503106948,-1.8811266363096895,-1.6179857294074926,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,xgboost,fpr,gap,-0.12414054740065983,-0.1315127701451877,-0.1167218182340046,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,xgboost,fpr,amplification,-1.8784038274183847,-2.0544201252626606,-1.7130514479941592,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,xgboost,selection_rate,signed_gap,0.11607448265530923,0.11222665045652104,0.11986617608069418,True,State,51,39,100,182377,Black-White,-0.05700514089925657,-0.1730796235545658
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,xgboost,tpr,signed_gap,0.11551578564101272,0.11089648755968058,0.12031215642523783,True,State,51,39,100,182377,Black-White,-0.043619607814396555,-0.15913539345540928
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,xgboost,fpr,signed_gap,0.12414054740065983,0.1167218182340046,0.1315127701451877,True,State,51,39,100,182377,Black-White,-0.03896305428984059,-0.16310360169050042
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,xgboost_blind,selection_rate,gap,-0.02894803641160748,-0.0323507437637373,-0.025026165178493643,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,xgboost_blind,selection_rate,amplification,-0.4380204818681285,-0.5006286794346975,-0.3737288824579794,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,xgboost_blind,tpr,gap,-0.030434472921184508,-0.035000372940303996,-0.025705826337054438,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,xgboost_blind,tpr,amplification,-0.4605121502816114,-0.5410402206274939,-0.38159184816512615,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,xgboost_blind,fpr,gap,-0.026535705179696722,-0.03337132268304776,-0.0194694078603822,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,xgboost_blind,fpr,amplification,-0.4015188527557858,-0.5118661522427707,-0.29308666899953767,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,xgboost_blind,selection_rate,signed_gap,0.02894803641160748,0.02502616517849364,0.0323507437637373,True,State,51,39,100,182377,Black-White,-0.05700514089925657,-0.08595317731086405
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,xgboost_blind,tpr,signed_gap,0.030434472921184508,0.025705826337054438,0.035000372940303996,True,State,51,39,100,182377,Black-White,-0.043619607814396555,-0.07405408073558106
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,xgboost_blind,fpr,signed_gap,0.026535705179696722,0.0194694078603822,0.03337132268304776,True,State,51,39,100,182377,Black-White,-0.03896305428984059,-0.06549875946953732
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,logreg,selection_rate,gap,-0.13718564482794254,-0.14106839816878117,-0.13300459973275527,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,logreg,selection_rate,amplification,-2.0757926858496902,-2.2426490355876902,-1.927534701416973,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,logreg,tpr,gap,-0.1502889472773566,-0.15517295543047097,-0.14535646815347317,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,logreg,tpr,amplification,-2.274062260039349,-2.4561652297185983,-2.1264548196945987,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,logreg,fpr,gap,-0.1355744573902946,-0.1429954129647273,-0.12741523524401174,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,logreg,fpr,amplification,-2.0514133777756047,-2.24271904780624,-1.8787855281316388,True,State,51,39,100,182377,,,
