attribute,model,group_set,n_groups,groups,stratum,n_strata,n_strata_used,min_stratum_n,n_standardized,base_rate_gap,base_rate_gap_lo,base_rate_gap_hi,selection_rate_gap,selection_rate_gap_lo,selection_rate_gap_hi,selection_rate_max_group,selection_rate_min_group,selection_rate_amplification,selection_rate_amplification_lo,selection_rate_amplification_hi,tpr_gap,tpr_gap_lo,tpr_gap_hi,tpr_max_group,tpr_min_group,tpr_amplification,tpr_amplification_lo,tpr_amplification_hi,fpr_gap,fpr_gap_lo,fpr_gap_hi,fpr_max_group,fpr_min_group,fpr_amplification,fpr_amplification_lo,fpr_amplification_hi
Victim Race,graphsage_fairloss_a5_sstate20_mb,named_n>=5000,2,Black | White,State|City,2813,313,20,149428,0.025684920248750465,0.020201479406675375,0.031679220206143444,0.006947431337195997,0.0020455563726824557,0.012017336545847008,White,Black,0.27048677861999515,0.08081939593200942,0.4774387496782469,0.00448607038239035,0.00034172966714833,0.010503961771449287,Black,White,0.17465775010956444,0.01350316583021525,0.431282803919747,0.012092270762620316,0.003181942292036083,0.021739712820166603,White,Black,0.470792614713631,0.12169672393891777,0.9118239651702414
Victim Race,graphsage_fairloss_a5_sstate20_mb,named_n>=5000,2,Black | White,State|City,2813,242,30,143595,0.027297928822101802,0.0219206612831346,0.03274226280397453,0.00753027024735875,0.002641787694148612,0.012261543530129742,White,Black,0.2758550033752692,0.09815290891362113,0.4576475393032233,0.003917755344643004,0.000142060572068517,0.010319220558654625,Black,White,0.14351841013926991,0.004903014748503277,0.39927695159204624,0.00965052628278451,0.0015258998550624486,0.019332893277910868,White,Black,0.3535259523048851,0.05333757348366049,0.7442086977915424
Victim Race,graphsage_fairloss_a5_sstate20_mb,named_n>=5000,2,Black | White,State|City,2813,164,50,134953,0.028476095600388107,0.02264677297412413,0.03390795599202609,0.008748406935687014,0.0033958560138981383,0.01372204098625188,White,Black,0.3072193273423264,0.1260564511590387,0.49154813837848993,0.003103861524629936,0.00012498964139726065,0.009713609705272599,Black,White,0.10899884479203789,0.004360243349236596,0.3468870698348407,0.01005340812859512,0.0013207180449408941,0.01984705986033722,White,Black,0.3530472811187676,0.04851110690313744,0.7240855395814035
Victim Race,graphsage_fairloss_a10_sstate20_mb,named_all,4,Black | White | Asian/Pacific Islander | Native American/Alaska Native,State|City,2813,3,20,14732,0.11356719848929153,0.031269476753214925,0.26876631107339904,0.043282749318888425,0.01686752118201086,0.1444973085053696,Asian/Pacific Islander,Black,0.3811201640495661,0.11950434324185748,2.337660130553014,0.035599894800324106,0.02331645884161459,0.26387377054995054,Native American/Alaska Native,Black,0.3134698687110864,0.168651225994762,3.788435630893387,0.09498479415291983,0.05557858092136793,0.2006492352575174,Asian/Pacific Islander,Native American/Alaska Native,0.8363752510974912,0.30239124559239505,4.023557591323314
Victim Race,graphsage_fairloss_a10_sstate20_mb,named_n>=5000,2,Black | White,State|City,2813,313,20,149428,0.025684920248750465,0.020498714235858598,0.030972009098265692,0.004312023248010721,0.0003340649158928011,0.009361890803337597,Black,White,0.16788151204092194,0.011866260212714844,0.37610922644495404,0.014541472782680032,0.008763904929677501,0.02062489008395735,Black,White,0.5661482551571269,0.3189922604340568,0.8471362711764647,0.001506249971454876,0.00014842835865829657,0.010430616791047218,Black,White,0.058643357926258424,0.0055626778759061525,0.4148243718159103
Victim Race,graphsage_fairloss_a10_sstate20_mb,named_n>=5000,2,Black | White,State|City,2813,242,30,143595,0.027297928822101802,0.02197636652339833,0.032768957289576704,0.0037987825144465415,0.00031043555599298556,0.00868977253589793,Black,White,0.1391601003579016,0.011141363941796217,0.3340524007540735,0.013981451909642617,0.007997513039570947,0.020156274768384722,Black,White,0.5121799533128871,0.28850866398416125,0.7821394604812824,0.004372577697423219,0.00022263126335176356,0.01392422010520483,Black,White,0.16017983363935492,0.008440692772221882,0.5458548879862068
Victim Race,graphsage_fairloss_a10_sstate20_mb,named_n>=5000,2,Black | White,State|City,2813,164,50,134953,0.028476095600388107,0.022591896255085807,0.03479221244344081,0.0023550726661324406,0.00012176917148688793,0.007090694715014581,Black,White,0.08270349626513906,0.004524998204348001,0.27062364148094953,0.013167661054605206,0.006418875890386902,0.019583726322680385,Black,White,0.46241104255970195,0.22168749326632228,0.7371747303638359,0.00382396058367368,0.00018005837012890631,0.012275782304715049,Black,White,0.134286688643564,0.00632762893599252,0.4554173592141983
Victim Race,graphsage_fairloss_a25_sstate20_mb,named_all,4,Black | White | Asian/Pacific Islander | Native American/Alaska Native,State|City,2813,3,20,14732,0.11356719848929153,0.03044131230879573,0.28738764124010885,0.05406957485718436,0.01626327633661403,0.1453227778935943,Asian/Pacific Islander,Native American/Alaska Native,0.47610203981814947,0.11640319057285403,2.6556736984967526,0.06285062980561318,0.02197302982409874,0.20067615728107496,Asian/Pacific Islander,Native American/Alaska Native,0.5534223846469144,0.12739892375981765,3.254846147841849,0.08499417385819963,0.057895529112438976,0.1856429333008432,Asian/Pacific Islander,Native American/Alaska Native,0.748404248663525,0.30230426033506774,4.278212281488543
Victim Race,graphsage_fairloss_a25_sstate20_mb,named_n>=5000,2,Black | White,State|City,2813,313,20,149428,0.025684920248750465,0.01981071521664638,0.030991194932429928,0.00799028700722737,0.003127665179686817,0.01296011572836805,Black,White,0.3110886438363026,0.11521864032739003,0.5594995997827373,0.01925783874464848,0.013478063864911167,0.02515930343016339,Black,White,0.7497721837616119,0.4949725714155857,1.0990149833377254,0.003473932959114412,0.00019517835936183755,0.01189126404394912,Black,White,0.13525184915781133,0.007819981527700167,0.500413752321846
Victim Race,graphsage_fairloss_a25_sstate20_mb,named_n>=5000,2,Black | White,State|City,2813,242,30,143595,0.027297928822101802,0.02146780626510354,0.033023578615078736,0.007652648339861234,0.002646927019011655,0.012846376783503366,Black,White,0.28033805750366153,0.08640529554705373,0.5114877425326797,0.018896503305779744,0.012478567159158497,0.02514511666821902,Black,White,0.6922321260681201,0.434219415136957,1.0075907144169338,0.006118264354862513,0.0002563756621924082,0.014983045153514908,Black,White,0.2241292515170181,0.009172234928694921,0.5751191515566634
