attribute,model,group_set,n_groups,groups,base_rate_gap,base_rate_gap_lo,base_rate_gap_hi,selection_rate_gap,selection_rate_gap_lo,selection_rate_gap_hi,selection_rate_max_group,selection_rate_min_group,selection_rate_amplification,selection_rate_amplification_lo,selection_rate_amplification_hi,tpr_gap,tpr_gap_lo,tpr_gap_hi,tpr_max_group,tpr_min_group,tpr_amplification,tpr_amplification_lo,tpr_amplification_hi,fpr_gap,fpr_gap_lo,fpr_gap_hi,fpr_max_group,fpr_min_group,fpr_amplification,fpr_amplification_lo,fpr_amplification_hi
Victim Race,graphsage_fairloss_a100_sstate50_mb,named_all,4,Black | White | Asian/Pacific Islander | Native American/Alaska Native,0.1345627847544697,0.1130810925348241,0.15580805132317493,0.2782631576406289,0.25257800316720025,0.3041663709486634,Native American/Alaska Native,Asian/Pacific Islander,2.0679057597415396,1.7870090837329184,2.4817907733229756,0.2612533159382474,0.2334279041105599,0.29012174036309724,Native American/Alaska Native,Asian/Pacific Islander,1.9414975426894137,1.616541863202267,2.378921293265132,0.2685661105235448,0.21079228932275745,0.3278670124978607,Native American/Alaska Native,Black,1.9958423944152506,1.5108363324172418,2.5798405188992017
Victim Race,graphsage_fairloss_a100_sstate50_mb,named_n>=5000,2,Black | White,0.07632540249654818,0.07214229932164165,0.08078015763863826,0.07779591212270898,0.07346593581089107,0.08222655503111306,White,Black,1.0192663199676844,0.9511146139834213,1.0865879018885274,0.04439829980019672,0.03932251237837711,0.04900435731222249,White,Black,0.581697552164296,0.5072658802358089,0.6552851942383273,0.07716596123471647,0.06913427377701571,0.08524627218072559,White,Black,1.0110128307309787,0.896871069010268,1.126829130719472
Victim Sex,graphsage_geo_blind_mb,named_all,2,Male | Female,0.08255665279474089,0.07774613611819409,0.08744481994175114,0.1028606336918545,0.0979107562978515,0.10803144239405427,Female,Male,1.2459399722466344,1.1705003147314375,1.3317372261264733,0.06527593356503658,0.05995730481070918,0.07058901863495076,Female,Male,0.7906804764399903,0.710934610002368,0.8702302656031077,0.10661663801607674,0.0957940080574076,0.11773236924021568,Female,Male,1.2914360552038822,1.133616853180183,1.450107116960124
Victim Sex,graphsage_geo_blind_mb,named_n>=5000,2,Male | Female,0.08255665279474089,0.07774613611819409,0.08744481994175114,0.1028606336918545,0.0979107562978515,0.10803144239405427,Female,Male,1.2459399722466344,1.1705003147314375,1.3317372261264733,0.06527593356503658,0.05995730481070918,0.07058901863495076,Female,Male,0.7906804764399903,0.710934610002368,0.8702302656031077,0.10661663801607674,0.0957940080574076,0.11773236924021568,Female,Male,1.2914360552038822,1.133616853180183,1.450107116960124
Victim Sex,graphsage_fairloss_a10_mb,named_all,2,Male | Female,0.08255665279474089,0.07782853702086798,0.08758686717665363,0.08429394397730838,0.07918483956997445,0.08987417923219829,Female,Male,1.0210436242720122,0.9524470715670211,1.0951581283883582,0.04896992445522319,0.043423399406301105,0.05500109817379738,Female,Male,0.5931675134283391,0.5220425978087189,0.6766208860157589,0.08286229861603694,0.0724001609316047,0.0933171956523641,Female,Male,1.0037022554930366,0.8668709097731112,1.1366762952203504
Victim Sex,graphsage_fairloss_a10_mb,named_n>=5000,2,Male | Female,0.08255665279474089,0.07782853702086798,0.08758686717665363,0.08429394397730838,0.07918483956997445,0.08987417923219829,Female,Male,1.0210436242720122,0.9524470715670211,1.0951581283883582,0.04896992445522319,0.043423399406301105,0.05500109817379738,Female,Male,0.5931675134283391,0.5220425978087189,0.6766208860157589,0.08286229861603694,0.0724001609316047,0.0933171956523641,Female,Male,1.0037022554930366,0.8668709097731112,1.1366762952203504
Victim Sex,graphsage_fairloss_a25_mb,named_all,2,Male | Female,0.08255665279474089,0.07782545554315143,0.0874228385208759,0.07711148313734939,0.07183915457141592,0.0823287362167361,Female,Male,0.9340432360923143,0.8623538555179945,1.007316998348004,0.04263689195044906,0.03664611721099976,0.04845875278432351,Female,Male,0.5164561607948955,0.4401952971057239,0.5949068342738307,0.07339369950096875,0.0626901312868395,0.08456375215759619,Female,Male,0.8890101162827685,0.7481779565454929,1.0323729494073195
Victim Sex,graphsage_fairloss_a25_mb,named_n>=5000,2,Male | Female,0.08255665279474089,0.07782545554315143,0.0874228385208759,0.07711148313734939,0.07183915457141592,0.0823287362167361,Female,Male,0.9340432360923143,0.8623538555179945,1.007316998348004,0.04263689195044906,0.03664611721099976,0.04845875278432351,Female,Male,0.5164561607948955,0.4401952971057239,0.5949068342738307,0.07339369950096875,0.0626901312868395,0.08456375215759619,Female,Male,0.8890101162827685,0.7481779565454929,1.0323729494073195
Victim Sex,graphsage_fairloss_a100_mb,named_all,2,Male | Female,0.08255665279474089,0.07768076739373549,0.08750950628363889,0.07551960770961175,0.0703041341398961,0.08101098014817447,Female,Male,0.9147610174721446,0.8525895133689232,0.9899199215098804,0.04096220518248017,0.03547889832531938,0.046934127833385755,Female,Male,0.4961708571727558,0.4260926491222026,0.5728516660792691,0.07382101564808496,0.06274686731714389,0.08451177641537477,Female,Male,0.8941861515585523,0.7610258541708644,1.0392866672296064
Victim Sex,graphsage_fairloss_a100_mb,named_n>=5000,2,Male | Female,0.08255665279474089,0.07768076739373549,0.08750950628363889,0.07551960770961175,0.0703041341398961,0.08101098014817447,Female,Male,0.9147610174721446,0.8525895133689232,0.9899199215098804,0.04096220518248017,0.03547889832531938,0.046934127833385755,Female,Male,0.4961708571727558,0.4260926491222026,0.5728516660792691,0.07382101564808496,0.06274686731714389,0.08451177641537477,Female,Male,0.8941861515585523,0.7610258541708644,1.0392866672296064
Victim Sex,graphsage_fairloss_a5_sstate20_mb,named_all,2,Male | Female,0.08255665279474089,0.07815473253528117,0.08732835736286693,0.08955648513425318,0.08449109442179852,0.0945216408861655,Female,Male,1.0847882284776715,1.0125387342060208,1.1554286917467995,0.05288414438985567,0.04732547678307934,0.05851600023518525,Female,Male,0.6405800453337245,0.56461211708646,0.7159494666557861,0.09221100626702816,0.08192577718446557,0.10250574523405528,Female,Male,1.1169421620846318,0.9752034275900854,1.2588030705394648
