attribute,group_set,model_a,model_b,metric,quantity,diff,diff_lo,diff_hi,significant
Victim Race,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a25_mb,selection_rate,amplification,1.2718622229582448,1.1966706935432305,1.3564470520888374,True
Victim Race,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a25_mb,tpr,gap,0.09171399181689432,0.08875777252756599,0.0947822724612708,True
Victim Race,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a25_mb,tpr,amplification,1.201618187615088,1.1259191849008108,1.285812336131713,True
Victim Race,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a25_mb,fpr,gap,0.11002030878570651,0.1048759468920761,0.11501256311143515,True
Victim Race,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a25_mb,fpr,amplification,1.4414638532784965,1.342371471265111,1.5488227147577476,True
Victim Race,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,selection_rate,gap,0.0358517972521718,0.012401541043783581,0.05957605651837149,True
Victim Race,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,selection_rate,amplification,0.2664317427555387,0.09319358634728743,0.46658203788350755,True
Victim Race,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,tpr,gap,-0.005416394868449581,-0.0226332299387974,0.015111056867725245,False
Victim Race,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,tpr,amplification,-0.040251804229026744,-0.17254541828479494,0.11578411217082368,False
Victim Race,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,fpr,gap,0.13451710511164905,0.08650096378646349,0.1777943246030232,True
Victim Race,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,fpr,amplification,0.9996605328664683,0.6283700270854965,1.3816975618426799,True
Victim Race,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,selection_rate,gap,0.10144876192083119,0.09873587970893187,0.10410706556395144,True
Victim Race,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,selection_rate,amplification,1.3291611783563044,1.2573042909072067,1.4100925335048555,True
Victim Race,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,tpr,gap,0.09667871731534139,0.09254070611274652,0.09946690039575545,True
Victim Race,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,tpr,amplification,1.2666650178453196,1.1838233868435852,1.3410271643215625,True
Victim Race,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,fpr,gap,0.111720545256843,0.10638312511146047,0.11716780259308408,True
Victim Race,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a50_mb,fpr,amplification,1.4637400079468375,1.3692249378090995,1.5770895184002658,True
Victim Race,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a100_mb,selection_rate,gap,0.04801582539004162,0.0224166408331659,0.07306811709567274,True
Victim Race,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a100_mb,selection_rate,amplification,0.35682841639799445,0.16143630839122924,0.5658017748961636,True
Victim Race,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a100_mb,tpr,gap,0.002032180908893344,-0.018611953129758614,0.02541548640691819,False
Victim Race,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a100_mb,tpr,amplification,0.01510210206039786,-0.13379180985367048,0.19071552932485525,False
Victim Race,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a100_mb,fpr,gap,0.16776345823036126,0.10989077387283303,0.21843523559328423,True
Victim Race,named_all,graphsage_fairloss_a0_mb,graphsage_fairloss_a100_mb,fpr,amplification,1.2467299821155697,0.7815472063470796,1.7100636920342365,True
Victim Race,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a100_mb,selection_rate,gap,0.11185302662254737,0.10896298808055184,0.11478015877976834,True
Victim Race,named_n>=5000,graphsage_fairloss_a0_mb,graphsage_fairloss_a100_mb,selection_rate,amplification,1.4654757520290302,1.3762724082182665,1.5543631793444634,True
