attribute,model,group_set,n_groups,groups,base_rate_gap,base_rate_gap_lo,base_rate_gap_hi,selection_rate_gap,selection_rate_gap_lo,selection_rate_gap_hi,selection_rate_max_group,selection_rate_min_group,selection_rate_amplification,selection_rate_amplification_lo,selection_rate_amplification_hi,tpr_gap,tpr_gap_lo,tpr_gap_hi,tpr_max_group,tpr_min_group,tpr_amplification,tpr_amplification_lo,tpr_amplification_hi,fpr_gap,fpr_gap_lo,fpr_gap_hi,fpr_max_group,fpr_min_group,fpr_amplification,fpr_amplification_lo,fpr_amplification_hi
Victim Race,xgboost_blind,named_all,4,Black | White | Asian/Pacific Islander | Native American/Alaska Native,0.1345627847544697,0.1127147462730259,0.15616056308416756,0.26142320600684177,0.23860643385627417,0.28205083890716237,Native American/Alaska Native,Black,1.942760076523745,1.68687354599083,2.2924478380687217,0.2151580663350473,0.19444932550624375,0.24127114305314415,Native American/Alaska Native,Black,1.598941837653226,1.3482154916836415,1.9576807770469242,0.2272795888796224,0.1691586204352053,0.28727153609468636,Native American/Alaska Native,Black,1.6890226320325388,1.2227360009256125,2.263788201828042
Victim Race,xgboost_blind,named_n>=5000,2,Black | White,0.07632540249654818,0.07211957105550532,0.08052842470776143,0.12457431086018689,0.11981660302872313,0.1292700563186151,White,Black,1.63214744744806,1.5472396914210038,1.7197510072766735,0.09345554501664044,0.08822348126798343,0.0986842869269055,White,Black,1.224435665712565,1.136071548385555,1.319094014034816,0.11756084060552541,0.10927839112672805,0.12561512997429944,White,Black,1.5402583774234548,1.4101644867074945,1.6752058048610492
Victim Race,logreg,named_all,4,Black | White | Asian/Pacific Islander | Native American/Alaska Native,0.1345627847544697,0.11285695685268468,0.15476322622271196,0.389760775133872,0.3690272128665289,0.4097100359258657,Native American/Alaska Native,Black,2.8964975408694897,2.517537900676089,3.4387231776739644,0.34125088627240807,0.3206097506913618,0.3609561004030184,Native American/Alaska Native,Black,2.535997504028118,2.1601572466822816,3.0340548531818325,0.3937579496163218,0.3354118204404918,0.447416617304577,Native American/Alaska Native,Black,2.92620244397285,2.374069241343543,3.601074283414226
Victim Race,logreg,named_n>=5000,2,Black | White,0.07632540249654818,0.0719728997270633,0.08066393137755472,0.21257398149540585,0.20803221767118737,0.21718490502982593,White,Black,2.785101349514921,2.6388149985193863,2.9407376562840786,0.18923681115783486,0.18417792037191127,0.19467518974139766,White,Black,2.4793424596272926,2.3236181011132797,2.636684687599746,0.19626098578213833,0.18835161765923247,0.20468936240866034,White,Black,2.571371776139854,2.4066660097509676,2.75252577255038
Victim Race,logreg_blind,named_all,4,Black | White | Asian/Pacific Islander | Native American/Alaska Native,0.1345627847544697,0.1132363080384485,0.15528315783511992,0.2907638848495106,0.2698113220317987,0.3188644187270365,Native American/Alaska Native,Black,2.1608046041857234,1.8748922615018613,2.5705227668021893,0.2638238747553816,0.2330662306446084,0.29495904261899164,Native American/Alaska Native,Asian/Pacific Islander,1.96060058683215,1.6152609870956423,2.3746906802771153,0.2970258534335354,0.243547624897534,0.35348873912313855,Native American/Alaska Native,Black,2.2073402685259844,1.7281933077731395,2.8016848718318674
Victim Race,logreg_blind,named_n>=5000,2,Black | White,0.07632540249654818,0.07220309517183415,0.08060354959570683,0.10906917560883328,0.10463364145716801,0.11351511668931612,White,Black,1.4290022985960138,1.344224557069192,1.5128360654858497,0.07885477933281093,0.07351341082896574,0.08416188438593883,White,Black,1.0331393841830987,0.9467284963946682,1.123406377834349,0.10900576947422713,0.1007466973280335,0.11720404389219034,White,Black,1.4281715642332438,1.3017188118291663,1.563132840717051
Victim Sex,graphsage_geo_mb,named_all,2,Male | Female,0.08255665279474089,0.07814869360665959,0.08741872357129589,0.20175350736295072,0.19733111241323786,0.2067225763935246,Female,Male,2.4438188871897073,2.3118001427430794,2.583280409292005,0.1642568356972225,0.15958916199633738,0.16968633344672313,Female,Male,1.989625670817969,1.868060159123109,2.1267541584422855,0.20143662363517467,0.19074551215355542,0.21237788179907258,Female,Male,2.439980508124559,2.268063807315808,2.645066445901862
Victim Sex,graphsage_geo_mb,named_n>=5000,2,Male | Female,0.08255665279474089,0.07814869360665959,0.08741872357129589,0.20175350736295072,0.19733111241323786,0.2067225763935246,Female,Male,2.4438188871897073,2.3118001427430794,2.583280409292005,0.1642568356972225,0.15958916199633738,0.16968633344672313,Female,Male,1.989625670817969,1.868060159123109,2.1267541584422855,0.20143662363517467,0.19074551215355542,0.21237788179907258,Female,Male,2.439980508124559,2.268063807315808,2.645066445901862
Victim Sex,graphsage_geo_blind_mb,named_all,2,Male | Female,0.08255665279474089,0.07774613611819409,0.08744481994175114,0.1028606336918545,0.0979107562978515,0.10803144239405427,Female,Male,1.2459399722466344,1.1705003147314375,1.3317372261264733,0.06527593356503658,0.05995730481070918,0.07058901863495076,Female,Male,0.7906804764399903,0.710934610002368,0.8702302656031077,0.10661663801607674,0.0957940080574076,0.11773236924021568,Female,Male,1.2914360552038822,1.133616853180183,1.450107116960124
Victim Sex,graphsage_geo_blind_mb,named_n>=5000,2,Male | Female,0.08255665279474089,0.07774613611819409,0.08744481994175114,0.1028606336918545,0.0979107562978515,0.10803144239405427,Female,Male,1.2459399722466344,1.1705003147314375,1.3317372261264733,0.06527593356503658,0.05995730481070918,0.07058901863495076,Female,Male,0.7906804764399903,0.710934610002368,0.8702302656031077,0.10661663801607674,0.0957940080574076,0.11773236924021568,Female,Male,1.2914360552038822,1.133616853180183,1.450107116960124
Victim Sex,graphsage_fairloss_a0_mb,named_all,2,Male | Female,0.08255665279474089,0.07767890377451338,0.08765921768741741,0.10998224898116193,0.105231595127344,0.11514252805313677,Female,Male,1.3322033447093453,1.2487847682256301,1.4213488909794623,0.07097504160499113,0.06546937699756722,0.07668467348487647,Female,Male,0.8597131691064933,0.7728660037855107,0.9465410317989575,0.11835599284340381,0.10716086458220653,0.12855814470779642,Female,Male,1.4336336180885405,1.2812052463549415,1.5858205234013165
