block_key,min_n,State,City,n,n_unsolved,expected_unsolved,smr,z,p_value,n_priority,white_share,black_share,q_value,flag
county,20,Texas,Bowie,69,11,13.627374847801406,0.8071987541881335,-0.8312570122462815,0.5121487851214879,4,0.391304347826087,0.5942028985507246,0.7960573507866605,
county,20,Texas,Trinity,22,2,3.4089320697954086,0.586694002418192,-0.8548721823858204,0.6139386061393861,1,0.9090909090909091,0.09090909090909091,0.8766014487660144,
county,20,California,Siskiyou,25,4,5.756897762136735,0.6948186619377025,-0.8579038790305955,0.5533446655334466,0,0.92,0.0,0.8329293386450828,
county,20,California,Napa,37,7,9.265292108660601,0.7555077506360376,-0.8752881896074123,0.5027497250274973,1,0.918918918918919,0.02702702702702703,0.790349536474924,
county,20,California,San Benito,22,4,5.8172496609701945,0.6876101651330682,-0.8899188238908872,0.5509449055094491,0,0.9545454545454546,0.0,0.8329293386450828,
county,20,Texas,Angelina,65,9,11.683955482731546,0.7702870841387292,-0.8962873202730511,0.47755224477552244,3,0.676923076923077,0.2923076923076923,0.790349536474924,
county,20,Texas,Jasper,20,2,3.4824240727438287,0.5743125932460559,-0.9057547707184226,0.5777422257774223,1,0.6,0.4,0.8517230751151689,
county,20,Texas,Walker,36,4,6.075670588089346,0.6583635406174819,-0.9527548311395025,0.48675132486751327,3,0.5833333333333334,0.4166666666666667,0.790349536474924,
county,20,Texas,Cherokee,27,3,4.849136764374746,0.6186668155124356,-0.9568227907385505,0.49475052494750527,0,0.5925925925925926,0.4074074074074074,0.790349536474924,
county,20,Texas,Ellis,70,11,14.116386717169433,0.7792362323583099,-0.963272412041824,0.43115688431156884,3,0.7571428571428571,0.24285714285714285,0.7804485374247385,
county,20,Texas,Williamson,43,5,7.340771591983951,0.681127308941195,-0.9635866740153064,0.46015398460153983,5,0.8372093023255814,0.16279069767441862,0.790349536474924,
county,20,Texas,Montgomery,136,20,24.192348054140155,0.826707682745053,-0.9745303046939381,0.37836216378362164,11,0.8308823529411765,0.15441176470588236,0.7411751975487383,
county,20,Texas,Harrison,50,6,8.480339262906561,0.7075188638082331,-0.9843917613432218,0.4373562643735626,3,0.34,0.66,0.7817743225677432,
county,20,Texas,Taylor,72,13,16.341255705059844,0.7955324997438679,-0.9853085253273487,0.4273572642735726,2,0.8333333333333334,0.1527777777777778,0.7804485374247385,
county,20,Texas,Jim Wells,26,2,3.7228970842346993,0.5372160322318262,-0.9910794659340996,0.5189481051894811,2,1.0,0.0,0.7979524628182344,
county,20,California,Mendocino,73,14,17.636478137955383,0.7938092792954318,-1.012547743865372,0.3915608439156084,2,0.9041095890410958,0.0273972602739726,0.74657600906576,
county,20,Texas,Titus,24,3,4.834749973326369,0.6205077856251503,-1.0151720640026904,0.47775222477752227,1,0.6666666666666666,0.2916666666666667,0.790349536474924,
county,20,Texas,Nacogdoches,47,5,7.4964667382536065,0.6669808824049837,-1.02477683783731,0.416958304169583,2,0.574468085106383,0.425531914893617,0.7804485374247385,
county,20,Texas,San Patricio,40,5,7.435927394646388,0.6724110840027604,-1.025764854047129,0.42755724427557246,1,0.875,0.1,0.7804485374247385,
county,20,Texas,Kleberg,23,2,3.8124591360954527,0.5245957867625327,-1.05099785755973,0.48035196480351966,0,0.8695652173913043,0.13043478260869565,0.790349536474924,
county,20,California,Yuba,47,9,12.088542575297927,0.7445066221953718,-1.0542635315816078,0.36876312368763126,0,0.8297872340425532,0.0851063829787234,0.7411751975487383,
county,20,California,Contra Costa,776,303,317.6231690059934,0.9539606350136332,-1.100742262630564,0.28777122287771223,3,0.44458762886597936,0.5064432989690721,0.6429888261173883,
county,20,California,El Dorado,70,13,16.886990971321474,0.7698233523116936,-1.1087170611354205,0.33256674332566744,2,0.9,0.02857142857142857,0.7086203144391443,
county,20,California,Nevada,33,5,7.652340563649883,0.6533948611423516,-1.1316781944450554,0.3605639436056394,1,0.9393939393939394,0.030303030303030304,0.7365806276515205,
county,20,Michigan,Calhoun,91,22,26.855255992750013,0.8192064900047586,-1.1654749343800983,0.29557044295570445,2,0.4725274725274725,0.5274725274725275,0.6502549745025498,
county,20,Texas,Navarro,24,3,5.291193498129964,0.5669798318773019,-1.1767408795862186,0.35776422357764226,0,0.7083333333333334,0.2916666666666667,0.7365806276515205,
county,20,Michigan,St. Clair,30,3,5.4106606347311725,0.5544609434091876,-1.1904191886282767,0.33696630336966304,1,0.8666666666666667,0.13333333333333333,0.7086203144391443,
