attribute,model,group_set,n_groups,groups,base_rate_gap,base_rate_gap_lo,base_rate_gap_hi,selection_rate_gap,selection_rate_gap_lo,selection_rate_gap_hi,selection_rate_max_group,selection_rate_min_group,selection_rate_amplification,selection_rate_amplification_lo,selection_rate_amplification_hi,tpr_gap,tpr_gap_lo,tpr_gap_hi,tpr_max_group,tpr_min_group,tpr_amplification,tpr_amplification_lo,tpr_amplification_hi,fpr_gap,fpr_gap_lo,fpr_gap_hi,fpr_max_group,fpr_min_group,fpr_amplification,fpr_amplification_lo,fpr_amplification_hi
Victim Sex,logreg,named_all,2,Female | Male,0.08030538052987735,0.07171837194296383,0.08878466362561346,0.2645127681617922,0.25527790632609704,0.2735061154149088,Female,Male,3.2938361840322905,2.9848789596334258,3.688380731024731,0.24118651433977112,0.2309841858157087,0.2509484099602091,Female,Male,3.0033668074088573,2.6842624010735494,3.398469703126823,0.25798212787329045,0.23760287101418548,0.27713370019370853,Female,Male,3.2125136095620523,2.834349488152895,3.7189562161657888
Victim Sex,logreg,named_n>=1000,2,Female | Male,0.08030538052987735,0.07171837194296383,0.08878466362561346,0.2645127681617922,0.25527790632609704,0.2735061154149088,Female,Male,3.2938361840322905,2.9848789596334258,3.688380731024731,0.24118651433977112,0.2309841858157087,0.2509484099602091,Female,Male,3.0033668074088573,2.6842624010735494,3.398469703126823,0.25798212787329045,0.23760287101418548,0.27713370019370853,Female,Male,3.2125136095620523,2.834349488152895,3.7189562161657888
Victim Sex,logreg,named_n>=5000,2,Female | Male,0.08030538052987735,0.07171837194296383,0.08878466362561346,0.2645127681617922,0.25527790632609704,0.2735061154149088,Female,Male,3.2938361840322905,2.9848789596334258,3.688380731024731,0.24118651433977112,0.2309841858157087,0.2509484099602091,Female,Male,3.0033668074088573,2.6842624010735494,3.398469703126823,0.25798212787329045,0.23760287101418548,0.27713370019370853,Female,Male,3.2125136095620523,2.834349488152895,3.7189562161657888
Victim Sex,logreg_blind,named_all,2,Female | Male,0.08030538052987735,0.07106804685283434,0.08923814981603877,0.07548255610734211,0.06502302728892279,0.08498770078247649,Female,Male,0.9399439440954904,0.8018918632563805,1.1000003312337596,0.053259253856145716,0.04119522989409818,0.064168586984681,Female,Male,0.6632090341235702,0.5031692366959626,0.8365840489914901,0.06827551595020476,0.04904342712802104,0.08795836957792413,Female,Male,0.8501985234327242,0.5961868485524964,1.121731449343872
Victim Sex,logreg_blind,named_n>=1000,2,Female | Male,0.08030538052987735,0.07106804685283434,0.08923814981603877,0.07548255610734211,0.06502302728892279,0.08498770078247649,Female,Male,0.9399439440954904,0.8018918632563805,1.1000003312337596,0.053259253856145716,0.04119522989409818,0.064168586984681,Female,Male,0.6632090341235702,0.5031692366959626,0.8365840489914901,0.06827551595020476,0.04904342712802104,0.08795836957792413,Female,Male,0.8501985234327242,0.5961868485524964,1.121731449343872
Victim Sex,logreg_blind,named_n>=5000,2,Female | Male,0.08030538052987735,0.07106804685283434,0.08923814981603877,0.07548255610734211,0.06502302728892279,0.08498770078247649,Female,Male,0.9399439440954904,0.8018918632563805,1.1000003312337596,0.053259253856145716,0.04119522989409818,0.064168586984681,Female,Male,0.6632090341235702,0.5031692366959626,0.8365840489914901,0.06827551595020476,0.04904342712802104,0.08795836957792413,Female,Male,0.8501985234327242,0.5961868485524964,1.121731449343872
Victim Sex,xgboost,named_all,2,Female | Male,0.08030538052987735,0.07155832957115249,0.08886265589054673,0.20492034974741113,0.19479809972447246,0.2141961390826541,Female,Male,2.5517636352046327,2.3078594576698332,2.867386029600275,0.1852261234409215,0.17554619499346158,0.19458093695680898,Female,Male,2.306521956794772,2.058140768113926,2.6363916326982446,0.17487210905578487,0.15501171043131612,0.19311107100413108,Female,Male,2.1775889473647947,1.8669619082345865,2.5528181420021467
Victim Sex,xgboost,named_n>=1000,2,Female | Male,0.08030538052987735,0.07155832957115249,0.08886265589054673,0.20492034974741113,0.19479809972447246,0.2141961390826541,Female,Male,2.5517636352046327,2.3078594576698332,2.867386029600275,0.1852261234409215,0.17554619499346158,0.19458093695680898,Female,Male,2.306521956794772,2.058140768113926,2.6363916326982446,0.17487210905578487,0.15501171043131612,0.19311107100413108,Female,Male,2.1775889473647947,1.8669619082345865,2.5528181420021467
Victim Sex,xgboost,named_n>=5000,2,Female | Male,0.08030538052987735,0.07155832957115249,0.08886265589054673,0.20492034974741113,0.19479809972447246,0.2141961390826541,Female,Male,2.5517636352046327,2.3078594576698332,2.867386029600275,0.1852261234409215,0.17554619499346158,0.19458093695680898,Female,Male,2.306521956794772,2.058140768113926,2.6363916326982446,0.17487210905578487,0.15501171043131612,0.19311107100413108,Female,Male,2.1775889473647947,1.8669619082345865,2.5528181420021467
Victim Sex,xgboost_blind,named_all,2,Female | Male,0.08030538052987735,0.0717539715431728,0.08948248303476415,0.07048236928378471,0.060587115024921825,0.08001534952630802,Female,Male,0.8776792889682152,0.7435161455262399,1.0257347103924566,0.047463164771181954,0.03645260887235843,0.05887309032362124,Female,Male,0.5910334333516226,0.43938224535495746,0.7600648008321257,0.05317323381876471,0.03419031934973178,0.07355961262208228,Female,Male,0.6621378725549004,0.4173478628253746,0.9186620946143885
Victim Sex,xgboost_blind,named_n>=1000,2,Female | Male,0.08030538052987735,0.0717539715431728,0.08948248303476415,0.07048236928378471,0.060587115024921825,0.08001534952630802,Female,Male,0.8776792889682152,0.7435161455262399,1.0257347103924566,0.047463164771181954,0.03645260887235843,0.05887309032362124,Female,Male,0.5910334333516226,0.43938224535495746,0.7600648008321257,0.05317323381876471,0.03419031934973178,0.07355961262208228,Female,Male,0.6621378725549004,0.4173478628253746,0.9186620946143885
Victim Sex,xgboost_blind,named_n>=5000,2,Female | Male,0.08030538052987735,0.0717539715431728,0.08948248303476415,0.07048236928378471,0.060587115024921825,0.08001534952630802,Female,Male,0.8776792889682152,0.7435161455262399,1.0257347103924566,0.047463164771181954,0.03645260887235843,0.05887309032362124,Female,Male,0.5910334333516226,0.43938224535495746,0.7600648008321257,0.05317323381876471,0.03419031934973178,0.07355961262208228,Female,Male,0.6621378725549004,0.4173478628253746,0.9186620946143885
