family,timestamp,model,tag,seed,attribute,blind,group_set,params,notes,metric,value,lo,hi,std
mitigate_loss,2026-07-27T00:03:55,graphsage,fairloss_a1000_b1_gc1,44.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""1.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},n_params,16321.0,,,
mitigate_loss,2026-07-27T16:18:16,graphsage,fairloss_a1000_b1_gc1,,Victim Race,True,named_n>=5000,"{""alpha"": 1000.0, ""beta"": 1.0, ""grad_clip"": 1.0}",{},precision,0.7845414715707443,,,
mitigate_loss,2026-07-27T00:03:39,graphsage,fairloss_a1000_b1_gc1,42.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""1.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},precision,0.78543502985499,,,
mitigate_loss,2026-07-27T00:03:48,graphsage,fairloss_a1000_b1_gc1,43.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""1.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},precision,0.7857453686435409,,,
mitigate_loss,2026-07-27T00:03:55,graphsage,fairloss_a1000_b1_gc1,44.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""1.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},precision,0.7824440162137019,,,
mitigate_loss,2026-07-27T16:18:16,graphsage,fairloss_a1000_b1_gc1,,Victim Race,True,named_n>=5000,"{""alpha"": 1000.0, ""beta"": 1.0, ""grad_clip"": 1.0}",{},selection_rate_amplification,0.3122739230086503,0.1257323820879675,0.535631324952756,
mitigate_loss,2026-07-27T16:18:16,graphsage,fairloss_a1000_b1_gc1,,Victim Race,True,named_n>=5000,"{""alpha"": 1000.0, ""beta"": 1.0, ""grad_clip"": 1.0}",{},selection_rate_gap,0.0148521562498593,,,
mitigate_loss,2026-07-27T16:18:16,graphsage,fairloss_a1000_b1_gc1,,Victim Race,True,named_n>=5000,"{""alpha"": 1000.0, ""beta"": 1.0, ""grad_clip"": 1.0}",{},sensitivity,0.6069536792202569,,,
mitigate_loss,2026-07-27T00:03:39,graphsage,fairloss_a1000_b1_gc1,42.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""1.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},sensitivity,0.5673247246681898,,,
mitigate_loss,2026-07-27T00:03:48,graphsage,fairloss_a1000_b1_gc1,43.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""1.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},sensitivity,0.6489615690704182,,,
mitigate_loss,2026-07-27T00:03:55,graphsage,fairloss_a1000_b1_gc1,44.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""1.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},sensitivity,0.6045747439221626,,,
mitigate_loss,2026-07-27T16:18:16,graphsage,fairloss_a1000_b1_gc1,,Victim Race,True,named_n>=5000,"{""alpha"": 1000.0, ""beta"": 1.0, ""grad_clip"": 1.0}",{},specificity,0.6421787452925508,,,
mitigate_loss,2026-07-27T00:03:39,graphsage,fairloss_a1000_b1_gc1,42.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""1.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},specificity,0.6672912648112428,,,
mitigate_loss,2026-07-27T00:03:48,graphsage,fairloss_a1000_b1_gc1,43.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""1.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},specificity,0.6201157343620832,,,
mitigate_loss,2026-07-27T00:03:55,graphsage,fairloss_a1000_b1_gc1,44.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""1.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},specificity,0.6391292367043263,,,
mitigate_loss,2026-07-27T16:18:16,graphsage,fairloss_a1000_b1_gc1,,Victim Race,True,named_n>=5000,"{""alpha"": 1000.0, ""beta"": 1.0, ""grad_clip"": 1.0}",{},tpr_gap,0.0423559138197333,,,
mitigate_loss,2026-07-27T00:03:39,graphsage,fairloss_a1000_b1_gc1,42.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""1.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},train_seconds,6.3,,,
mitigate_loss,2026-07-27T00:03:48,graphsage,fairloss_a1000_b1_gc1,43.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""1.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},train_seconds,9.0,,,
mitigate_loss,2026-07-27T00:03:55,graphsage,fairloss_a1000_b1_gc1,44.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""1.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},train_seconds,6.6,,,
mitigate_loss,2026-07-27T16:18:16,graphsage,fairloss_a1000_gc1,,Victim Race,True,named_n>=5000,"{""alpha"": 1000.0, ""beta"": 0.0, ""grad_clip"": 1.0}",{},auc,0.6890211462301389,,,
mitigate_loss,2026-07-27T00:01:58,graphsage,fairloss_a1000_gc1,42.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},auc,0.6902519366150517,,,
mitigate_loss,2026-07-27T00:02:09,graphsage,fairloss_a1000_gc1,43.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},auc,0.6891682621213175,,,
mitigate_loss,2026-07-27T00:02:19,graphsage,fairloss_a1000_gc1,44.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},auc,0.6876432399540474,,,
mitigate_loss,2026-07-27T16:18:16,graphsage,fairloss_a1000_gc1,,Victim Race,True,named_n>=5000,"{""alpha"": 1000.0, ""beta"": 0.0, ""grad_clip"": 1.0}",{},balanced_accuracy,0.6355297611782755,,,
mitigate_loss,2026-07-27T00:01:58,graphsage,fairloss_a1000_gc1,42.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},balanced_accuracy,0.6371380572345005,,,
mitigate_loss,2026-07-27T00:02:09,graphsage,fairloss_a1000_gc1,43.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},balanced_accuracy,0.6351506228012014,,,
mitigate_loss,2026-07-27T00:02:19,graphsage,fairloss_a1000_gc1,44.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},balanced_accuracy,0.6343006034991248,,,
mitigate_loss,2026-07-27T16:18:16,graphsage,fairloss_a1000_gc1,,Victim Race,True,named_n>=5000,"{""alpha"": 1000.0, ""beta"": 0.0, ""grad_clip"": 1.0}",{},base_rate_gap,0.0475613080553253,,,
mitigate_loss,2026-07-27T00:01:58,graphsage,fairloss_a1000_gc1,42.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},best_epoch,107.0,,,
mitigate_loss,2026-07-27T00:02:09,graphsage,fairloss_a1000_gc1,43.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},best_epoch,71.0,,,
mitigate_loss,2026-07-27T00:02:19,graphsage,fairloss_a1000_gc1,44.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},best_epoch,71.0,,,
mitigate_loss,2026-07-27T16:18:16,graphsage,fairloss_a1000_gc1,,Victim Race,True,named_n>=5000,"{""alpha"": 1000.0, ""beta"": 0.0, ""grad_clip"": 1.0}",{},f1,0.7081686779605966,,,
mitigate_loss,2026-07-27T00:01:58,graphsage,fairloss_a1000_gc1,42.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},f1,0.7096692183836615,,,
mitigate_loss,2026-07-27T00:02:09,graphsage,fairloss_a1000_gc1,43.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},f1,0.7087978774450309,,,
mitigate_loss,2026-07-27T00:02:19,graphsage,fairloss_a1000_gc1,44.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},f1,0.7060389380530974,,,
mitigate_loss,2026-07-27T16:18:16,graphsage,fairloss_a1000_gc1,,Victim Race,True,named_n>=5000,"{""alpha"": 1000.0, ""beta"": 0.0, ""grad_clip"": 1.0}",{},mcc,0.2540831041623484,,,0.002799767865885
mitigate_loss,2026-07-27T00:01:58,graphsage,fairloss_a1000_gc1,42.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},mcc,0.2571384007540097,,,
mitigate_loss,2026-07-27T00:02:09,graphsage,fairloss_a1000_gc1,43.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},mcc,0.2534706455493593,,,
mitigate_loss,2026-07-27T00:02:19,graphsage,fairloss_a1000_gc1,44.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},mcc,0.2516402661836762,,,
mitigate_loss,2026-07-27T00:01:58,graphsage,fairloss_a1000_gc1,42.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},n_params,16321.0,,,
mitigate_loss,2026-07-27T00:02:09,graphsage,fairloss_a1000_gc1,43.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},n_params,16321.0,,,
mitigate_loss,2026-07-27T00:02:19,graphsage,fairloss_a1000_gc1,44.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},n_params,16321.0,,,
mitigate_loss,2026-07-27T16:18:16,graphsage,fairloss_a1000_gc1,,Victim Race,True,named_n>=5000,"{""alpha"": 1000.0, ""beta"": 0.0, ""grad_clip"": 1.0}",{},precision,0.7876987915693568,,,
mitigate_loss,2026-07-27T00:01:58,graphsage,fairloss_a1000_gc1,42.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},precision,0.7888159753838425,,,
mitigate_loss,2026-07-27T00:02:09,graphsage,fairloss_a1000_gc1,43.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},precision,0.7870866635323617,,,
mitigate_loss,2026-07-27T00:02:19,graphsage,fairloss_a1000_gc1,44.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},precision,0.7871937357918666,,,
mitigate_loss,2026-07-27T16:18:16,graphsage,fairloss_a1000_gc1,,Victim Race,True,named_n>=5000,"{""alpha"": 1000.0, ""beta"": 0.0, ""grad_clip"": 1.0}",{},selection_rate_amplification,0.5377940552365161,0.3445892737537808,0.7796909249303372,
mitigate_loss,2026-07-27T16:18:16,graphsage,fairloss_a1000_gc1,,Victim Race,True,named_n>=5000,"{""alpha"": 1000.0, ""beta"": 0.0, ""grad_clip"": 1.0}",{},selection_rate_gap,0.0255781887314265,,,
mitigate_loss,2026-07-27T16:18:16,graphsage,fairloss_a1000_gc1,,Victim Race,True,named_n>=5000,"{""alpha"": 1000.0, ""beta"": 0.0, ""grad_clip"": 1.0}",{},sensitivity,0.6432281638555867,,,
mitigate_loss,2026-07-27T00:01:58,graphsage,fairloss_a1000_gc1,42.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},sensitivity,0.6449567427412523,,,
mitigate_loss,2026-07-27T00:02:09,graphsage,fairloss_a1000_gc1,43.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},sensitivity,0.6446743511411188,,,
mitigate_loss,2026-07-27T00:02:19,graphsage,fairloss_a1000_gc1,44.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},sensitivity,0.6400533976843888,,,
mitigate_loss,2026-07-27T16:18:16,graphsage,fairloss_a1000_gc1,,Victim Race,True,named_n>=5000,"{""alpha"": 1000.0, ""beta"": 0.0, ""grad_clip"": 1.0}",{},specificity,0.6278313585009644,,,
mitigate_loss,2026-07-27T00:01:58,graphsage,fairloss_a1000_gc1,42.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},specificity,0.6293193717277487,,,
mitigate_loss,2026-07-27T00:02:09,graphsage,fairloss_a1000_gc1,43.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},specificity,0.625626894461284,,,
mitigate_loss,2026-07-27T00:02:19,graphsage,fairloss_a1000_gc1,44.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},specificity,0.6285478093138606,,,
mitigate_loss,2026-07-27T16:18:16,graphsage,fairloss_a1000_gc1,,Victim Race,True,named_n>=5000,"{""alpha"": 1000.0, ""beta"": 0.0, ""grad_clip"": 1.0}",{},tpr_gap,0.0516794684785271,,,
mitigate_loss,2026-07-27T00:01:58,graphsage,fairloss_a1000_gc1,42.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},train_seconds,14.3,,,
mitigate_loss,2026-07-27T00:02:09,graphsage,fairloss_a1000_gc1,43.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},train_seconds,10.3,,,
mitigate_loss,2026-07-27T00:02:19,graphsage,fairloss_a1000_gc1,44.0,Victim Race,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},train_seconds,10.3,,,
mitigate_loss,2026-07-27T16:18:16,graphsage,fairloss_a1000_sex,,Victim Sex,True,named_n>=5000,"{""alpha"": 1000.0, ""beta"": 0.0, ""grad_clip"": 0.0}",{},auc,0.6919067249346434,,,
mitigate_loss,2026-07-26T23:59:29,graphsage,fairloss_a1000_sex,42.0,Victim Sex,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},auc,0.6921242992478864,,,
mitigate_loss,2026-07-26T23:59:42,graphsage,fairloss_a1000_sex,43.0,Victim Sex,True,,"{""aggr"": ""mean"", ""dropout"": ""0.3"", ""edge_type"": ""geo"", ""fair_alpha"": ""1000.0"", ""fair_beta"": ""0.0"", ""hidden_dim"": ""64"", ""k_neighbors"": ""20"", ""lr"": ""0.005"", ""max_epochs"": ""200"", ""num_layers"": ""2"", ""patience"": ""20"", ""val_size"": ""0.15"", ""weight_decay"": ""0.0005""}",{},auc,0.6920609328620002,,,
