model,attribute,criterion,lambda,n_eval,acc_auc,acc_mcc,acc_f1,acc_sensitivity,acc_specificity,acc_balanced_accuracy,acc_precision,dp_gap,dp_amplification,dp_amplification_lo,dp_amplification_hi,tpr_gap,tpr_amplification,base_rate_gap,groups,thresholds
graphsage_geo_blind,Victim Sex,dp,0.8,28549,0.6968285095060971,0.26165279337206754,0.6970563595921079,0.6194803861162457,0.6609721150666814,0.6402262505914635,0.7968430090482795,0.01030482934180632,0.12003537461077383,0.006782480258061044,0.2933501022152674,0.013050001649393517,0.15201239969119024,0.08584827077201795,Male | Female,Female=0.520; Male=0.495
graphsage_geo_blind,Victim Sex,dp,0.9,28549,0.6968285095060971,0.26085011582482087,0.6967298359140282,0.619172314643664,0.6604210294279731,0.6397966720358186,0.7964993394980185,0.0017050604817909765,0.019861325877128057,0.002507916719732224,0.20768226001112633,0.022102328374915103,0.2574580498378461,0.08584827077201795,Male | Female,Female=0.522; Male=0.494
graphsage_geo_blind,Victim Sex,dp,1.0,28549,0.6968285095060971,0.2586270681347036,0.6960665395945244,0.6187615526802218,0.6584371211286234,0.6385993369044226,0.7954455445544555,0.005650357917829529,0.06581795844012796,0.004518458643379859,0.24879025379425826,0.02984105533885939,0.3476022879727708,0.08584827077201795,Male | Female,Female=0.525; Male=0.493
graphsage_geo_blind,Victim Sex,tpr,0.0,28549,0.6968285095060971,0.26594422633395465,0.6983815028901734,0.6203532552885603,0.6647194974098976,0.6425363763492289,0.7988627347262629,0.07350496400576034,0.8562195061676084,0.6848052840252689,1.068447782361864,0.05138076989140161,0.5985067541762187,0.08584827077201795,Male | Female,Female=0.500; Male=0.500
graphsage_geo_blind,Victim Sex,tpr,0.1,28549,0.6968285095060971,0.2657556164078751,0.698120844174617,0.6199424933251181,0.6649399316653808,0.6424412124952494,0.7988619822680958,0.06573372154893609,0.7656965126706063,0.5868219869019031,0.949523014332246,0.04393734124587223,0.5118022861817911,0.08584827077201795,Male | Female,Female=0.503; Male=0.499
graphsage_geo_blind,Victim Sex,tpr,0.2,28549,0.6968285095060971,0.2651795927419138,0.6982576786385044,0.6204046005339906,0.6638377603879643,0.6421211804609774,0.7984537104341505,0.06143948953778178,0.7156753302689451,0.5470392764532717,0.8949862962569397,0.03950263391084863,0.4601447828314839,0.08584827077201795,Male | Female,Female=0.504; Male=0.499
graphsage_geo_blind,Victim Sex,tpr,0.3,28549,0.6968285095060971,0.26482180836378855,0.6982145952504767,0.6204559457794209,0.6633968918769977,0.6419264188282092,0.7982560443915973,0.054952543321774794,0.6401124079448138,0.47523014274631475,0.8235407619835218,0.032939867661762934,0.38369867401568686,0.08584827077201795,Male | Female,Female=0.506; Male=0.498
graphsage_geo_blind,Victim Sex,tpr,0.4,28549,0.6968285095060971,0.26487083839345266,0.6982522028022533,0.6205072910248511,0.6633968918769977,0.6419520914509245,0.798269370500033,0.049290031945713464,0.5741528804535855,0.4052302166604748,0.7587885202272007,0.027262996367921732,0.3175718756213788,0.08584827077201795,Male | Female,Female=0.508; Male=0.498
graphsage_geo_blind,Victim Sex,tpr,0.5,28549,0.6968285095060971,0.26418828234283664,0.6976703855714204,0.6196857670979667,0.6635071090047393,0.641596438051353,0.7981087157783362,0.04269143151492949,0.49728935866748597,0.33619489859664564,0.6777220939502187,0.020349193674063848,0.23703673342592965,0.08584827077201795,Male | Female,Female=0.510; Male=0.497
graphsage_geo_blind,Victim Sex,tpr,0.6,28549,0.6968285095060971,0.262210374867683,0.6971946956345881,0.6195317313616759,0.6615232007053896,0.6405274660335327,0.7971196406157098,0.03662849248261635,0.4266654663305731,0.26370955541199514,0.6088738220044496,0.013460643763984259,0.15679574722862938,0.08584827077201795,Male | Female,Female=0.511; Male=0.497
graphsage_geo_blind,Victim Sex,tpr,0.7,28549,0.6968285095060971,0.2614420599600237,0.6971263537906137,0.6196857670979667,0.6605312465557147,0.6401085068268407,0.7966862499174863,0.030481570326213347,0.3550633000769626,0.19576411452074785,0.5331741291927108,0.006765471026980663,0.0788073069630874,0.08584827077201795,Male | Female,Female=0.513; Male=0.496
graphsage_geo_blind,Victim Sex,tpr,0.8,28549,0.6968285095060971,0.2620832030205272,0.6975602714017612,0.6202505647976997,0.6606414636834564,0.6404460142405781,0.7968863381489544,0.02658367440806597,0.30965882211725176,0.15026307503966518,0.4818084085979044,0.0033795504776984453,0.039366552725020085,0.08584827077201795,Male | Female,Female=0.514; Male=0.496
graphsage_geo_blind,Victim Sex,tpr,0.9,28549,0.6968285095060971,0.2618906404516687,0.6973547418274229,0.6199424933251181,0.6607516808111981,0.640347087068158,0.7968585005279831,0.019760795695699662,0.23018280412633133,0.06941100859828614,0.4013794119797226,0.00360568801891914,0.04200070643815933,0.08584827077201795,Male | Female,Female=0.517; Male=0.495
graphsage_geo_blind,Victim Sex,tpr,1.0,28549,0.6968285095060971,0.2616728464373759,0.6975347843657987,0.6203532552885603,0.6600903780447481,0.6402218166666542,0.796650402215482,0.015470655247790566,0.18020928212840823,0.029513338128804256,0.34353190959630614,0.007974192109983846,0.09288704406359477,0.08584827077201795,Male | Female,Female=0.518; Male=0.495
graphsage_temporal_blind,Victim Race,dp,0.0,28549,0.6796430611866683,0.24540301384839713,0.717364804964539,0.6647668925857465,0.5951724898049157,0.6299696911953311,0.7790012033694345,0.018933664323194987,0.399528490863697,0.16899025441524373,0.682890984087736,0.011924656890064944,0.2516280044913718,0.047390022879881144,Black | White,Black=0.500; White=0.500
graphsage_temporal_blind,Victim Race,dp,0.1,28549,0.6796430611866683,0.24509955781484352,0.717305188509377,0.6647668925857465,0.5948418384216907,0.6298043655037187,0.7788606148108043,0.016774046553301614,0.3539573423675816,0.11621938287104346,0.6198102810684816,0.013777949303631298,0.2907352321511657,0.047390022879881144,Black | White,Black=0.499; White=0.500
graphsage_temporal_blind,Victim Race,dp,0.2,28549,0.6796430611866683,0.2448426930072436,0.7171275004155815,0.6645101663585952,0.5948418384216907,0.6296760023901429,0.7787940787098327,0.015389022121905516,0.3247312659230375,0.08069211909824871,0.6076361454124775,0.015124023410758358,0.3191393987948269,0.047390022879881144,Black | White,Black=0.499; White=0.501
graphsage_temporal_blind,Victim Race,dp,0.3,28549,0.6796430611866683,0.24494862994846592,0.717300980555094,0.6648182378311769,0.5946214041662075,0.6297198209986922,0.7787802237459401,0.01383561825509283,0.29195213283947524,0.049220260469139854,0.5523942709203091,0.016705663895608014,0.3525143665355815,0.047390022879881144,Black | White,Black=0.498; White=0.501
graphsage_temporal_blind,Victim Race,dp,0.4,28549,0.6796430611866683,0.2446917459078609,0.7171233066459817,0.6645615116040254,0.5946214041662075,0.6295914578851165,0.77871367547079,0.012450593823696732,0.2627260563949312,0.03927481433260742,0.5134641154521198,0.018051738002734963,0.3809185331792403,0.047390022879881144,Black | White,Black=0.498; White=0.501
graphsage_temporal_blind,Victim Race,dp,0.5,28549,0.6796430611866683,0.24454239389056684,0.7171703182561006,0.6647155473403162,0.5942907527829825,0.6295031500616494,0.7786130991760389,0.011246600397171402,0.23732000353065896,0.025195139878926503,0.49126649288045177,0.01919005057270351,0.40493862223582955,0.047390022879881144,Black | White,Black=0.498; White=0.501
graphsage_temporal_blind,Victim Race,dp,0.6,28549,0.6796430611866683,0.2444910150482717,0.7171347847764666,0.664664202094886,0.5942907527829825,0.6294774774389342,0.7785997834716709,0.009630041402189704,0.20320820326672642,0.015923119544207474,0.4608121093189152,0.020663905462947052,0.4360391535434278,0.047390022879881144,Black | White,Black=0.497; White=0.502
graphsage_temporal_blind,Victim Race,dp,0.7,28549,0.6796430611866683,0.24423890871307571,0.7171107295186395,0.6647155473403162,0.5939601013997575,0.6293378243700369,0.7784726398075766,0.008463934204625656,0.17860160620894985,0.007710131979240159,0.4375824269817996,0.021738327641357302,0.45871106026804737,0.047390022879881144,Black | White,Black=0.496; White=0.502
graphsage_temporal_blind,Victim Race,dp,0.8,28549,0.6796430611866683,0.24429190428221007,0.7171974522292993,0.6648695830766072,0.5938498842720159,0.6293597336743115,0.7784657929541902,0.006207492267420123,0.13098732370638794,0.00797229335203188,0.3734058631241353,0.023571624866413066,0.4973963596970558,0.047390022879881144,Black | White,Black=0.496; White=0.502
graphsage_temporal_blind,Victim Race,dp,0.9,28549,0.6796430611866683,0.24424051526988919,0.7171619263895428,0.6648182378311769,0.5938498842720159,0.6293340610515964,0.7784524739974749,0.005058219589427648,0.10673596006164947,0.0049190260517854665,0.35372525988509745,0.02458215665326502,0.5187200840897056,0.047390022879881144,Black | White,Black=0.495; White=0.502
graphsage_temporal_blind,Victim Race,dp,1.0,28549,0.6796430611866683,0.24424051526988919,0.7171619263895428,0.6648182378311769,0.5938498842720159,0.6293340610515964,0.7784524739974749,0.0033448364271337905,0.07058102579127051,0.004719054431908386,0.3246293672914944,0.025972125963439896,0.5480505048345534,0.047390022879881144,Black | White,Black=0.495; White=0.503
graphsage_temporal_blind,Victim Race,tpr,0.0,28549,0.6796430611866683,0.24540301384839713,0.717364804964539,0.6647668925857465,0.5951724898049157,0.6299696911953311,0.7790012033694345,0.018933664323194987,0.399528490863697,0.16899025441524373,0.682890984087736,0.011924656890064944,0.2516280044913718,0.047390022879881144,Black | White,Black=0.500; White=0.500
graphsage_temporal_blind,Victim Race,tpr,0.1,28549,0.6796430611866683,0.24596665250647068,0.7177044094837137,0.665228999794619,0.5952827069326573,0.6302558533636382,0.7791676689920616,0.02143007520362228,0.45220647514648393,0.22254047784497843,0.7216538240072276,0.009779717359270967,0.20636658868174607,0.047390022879881144,Black | White,Black=0.501; White=0.499
graphsage_temporal_blind,Victim Race,tpr,0.2,28549,0.6796430611866683,0.24596665250647068,0.7177044094837137,0.665228999794619,0.5952827069326573,0.6302558533636382,0.7791676689920616,0.02283193415459006,0.48178778500406844,0.25049986343683345,0.7582041315469932,0.008621409600792052,0.18192457139437604,0.047390022879881144,Black | White,Black=0.501; White=0.499
graphsage_temporal_blind,Victim Race,tpr,0.3,28549,0.6796430611866683,0.24622033509999783,0.7177796858986788,0.6652803450400493,0.5955031411881406,0.630391743114095,0.7792746737234618,0.024797903589859227,0.5232726654872935,0.3002333841047443,0.80507821874309,0.005989246952069482,0.1263820227994054,0.047390022879881144,Black | White,Black=0.502; White=0.499
graphsage_temporal_blind,Victim Race,tpr,0.4,28549,0.6796430611866683,0.24586550889667905,0.7176845312283617,0.665228999794619,0.5951724898049157,0.6302007447997673,0.7791208130374647,0.026473400523191803,0.5586281439511768,0.31858523596761895,0.8542724244484567,0.0044515016702676435,0.0939333091598374,0.047390022879881144,Black | White,Black=0.502; White=0.498
graphsage_temporal_blind,Victim Race,tpr,0.5,28549,0.6796430611866683,0.2460180526288964,0.7177399252181138,0.6652803450400493,0.5952827069326573,0.6302815259863532,0.7791809489446149,0.027252211051507103,0.5750622049831653,0.3537681529170632,0.8779726622105923,0.0036726314351114286,0.07749798822466067,0.047390022879881144,Black | White,Black=0.503; White=0.498
graphsage_temporal_blind,Victim Race,tpr,0.6,28549,0.6796430611866683,0.2461225379120794,0.7178620880642481,0.6654857260217704,0.5951724898049157,0.6303291079133431,0.7791872069255741,0.02879299758856635,0.6075750936341089,0.3731675663463239,0.8829688932985038,0.0024104429080530343,0.05086393214375,0.047390022879881144,Black | White,Black=0.503; White=0.498
graphsage_temporal_blind,Victim Race,tpr,0.7,28549,0.6796430611866683,0.2459152548801013,0.7176688917818463,0.6651776545491888,0.5952827069326573,0.630230180740923,0.7791543874421122,0.0307168636050561,0.6481715293304188,0.41217121993330547,0.9456747339494186,0.00013381776811627333,0.002823754030578534,0.047390022879881144,Black | White,Black=0.504; White=0.498
graphsage_temporal_blind,Victim Race,tpr,0.8,28549,0.6796430611866683,0.24601475506734627,0.7176376076899638,0.6650749640583282,0.5955031411881406,0.6302890526232344,0.7792215604884798,0.031259922379967775,0.6596308775626017,0.41928072769543495,0.9704285737295208,0.0003933957268336119,0.008301235216339667,0.047390022879881144,Black | White,Black=0.504; White=0.497
graphsage_temporal_blind,Victim Race,tpr,0.9,28549,0.6796430611866683,0.24611589736302553,0.7176574879494709,0.6650749640583282,0.5956133583158822,0.6303441611871052,0.7792684394176392,0.03260284339258468,0.6879685092202354,0.4436383711443336,0.973076087161731,0.001320041933616789,0.027854849046236623,0.047390022879881144,Black | White,Black=0.504; White=0.497
graphsage_temporal_blind,Victim Race,tpr,1.0,28549,0.6796430611866683,0.24611754009382633,0.7177086507298966,0.6651776545491888,0.5955031411881406,0.6303403978686647,0.7792481203007519,0.034181516158605096,0.7212808536776724,0.4821145468320119,1.0398166002745792,0.0031094439556249576,0.06561389437406316,0.047390022879881144,Black | White,Black=0.505; White=0.497
graphsage_temporal_blind,Victim Sex,dp,0.0,28549,0.6796430611866683,0.24540301384839713,0.717364804964539,0.6647668925857465,0.5951724898049157,0.6299696911953311,0.7790012033694345,0.06229717211757846,0.7256660100122142,0.5645258510679037,0.9039551170157148,0.03870500994754922,0.4508536933764894,0.08584827077201795,Male | Female,Female=0.500; Male=0.500
graphsage_temporal_blind,Victim Sex,dp,0.1,28549,0.6796430611866683,0.245051400982476,0.7173720363394638,0.6649209283220374,0.5946214041662075,0.6297711662441224,0.7788068318498917,0.056110304180753245,0.6535985370021252,0.48265792675504,0.8404519679908331,0.03260043384737532,0.3797447933919405,0.08584827077201795,Male | Female,Female=0.502; Male=0.499
graphsage_temporal_blind,Victim Sex,dp,0.2,28549,0.6796430611866683,0.2448442751710146,0.7171787129124304,0.6646128568494557,0.5947316212939491,0.6296722390717024,0.7787738403224836,0.04777475938274256,0.5565022912297801,0.3903100624703042,0.7376035714663276,0.024434002077098338,0.2846184536667749,0.08584827077201795,Male | Female,Female=0.505; Male=0.498
graphsage_temporal_blind,Victim Sex,dp,0.3,28549,0.6796430611866683,0.24484586887119764,0.7172299168975069,0.6647155473403162,0.5946214041662075,0.6296684757532618,0.7787536092396535,0.04159198300916234,0.4844824786234267,0.3251608130826126,0.6542919267535372,0.018986225857713146,0.2211602596880922,0.08584827077201795,Male | Female,Female=0.508; Male=0.498
graphsage_temporal_blind,Victim Sex,dp,0.4,28549,0.6796430611866683,0.24428240373324095,0.716890169566663,0.6642534401314438,0.5945111870384657,0.6293823135849548,0.7785869041887338,0.03524533195064772,0.41055377858741743,0.25447456843358024,0.5813924781836949,0.012790193729802057,0.14898603798052262,0.08584827077201795,Male | Female,Female=0.510; Male=0.497
graphsage_temporal_blind,Victim Sex,dp,0.5,28549,0.6796430611866683,0.24346248301696372,0.7163724050001385,0.66353460669542,0.5944009699107241,0.628967788303072,0.7783533096428357,0.026741820904457314,0.3115009849816771,0.15246123530870104,0.47685265311581504,0.004858089592781778,0.05658925391383959,0.08584827077201795,Male | Female,Female=0.512; Male=0.496
graphsage_temporal_blind,Victim Sex,dp,0.6,28549,0.6796430611866683,0.24346101832055742,0.7163210999002106,0.6634319162045594,0.5945111870384657,0.6289715516215126,0.7783734939759036,0.01909450735214524,0.22242157215785238,0.06449329204240664,0.384367623412676,0.0018013652428419125,0.020983127867836602,0.08584827077201795,Male | Female,Female=0.515; Male=0.495
graphsage_temporal_blind,Victim Sex,dp,0.7,28549,0.6796430611866683,0.2423964432247094,0.7160356964691535,0.6632778804682686,0.5935192328887909,0.6283985566785297,0.7779115982175118,0.011915238327194433,0.13879415648146262,0.011883884147093732,0.29662054716123465,0.0078040201976770085,0.09090480364364789,0.08584827077201795,Male | Female,Female=0.517; Male=0.494
graphsage_temporal_blind,Victim Sex,dp,0.8,28549,0.6796430611866683,0.24147862835857567,0.7156003991573345,0.662764428013966,0.5930783643778244,0.6279213961958952,0.7775903614457831,0.004832227116068566,0.05628799593297829,0.0033949485269373822,0.22487318159456415,0.015705638992118187,0.1829464804693236,0.08584827077201795,Male | Female,Female=0.520; Male=0.493
graphsage_temporal_blind,Victim Sex,dp,0.9,28549,0.6796430611866683,0.24041254496250045,0.7152637268216968,0.6625077017868145,0.5921966273558911,0.6273521645713528,0.7771487080648075,0.0009183589473275022,0.010697465878681848,0.0021927695321937303,0.1890456961305166,0.02157588745903527,0.2513258247953887,0.08584827077201795,Male | Female,Female=0.522; Male=0.493
graphsage_temporal_blind,Victim Sex,dp,1.0,28549,0.6796430611866683,0.23975262070875183,0.7150577866467116,0.6623536660505237,0.5916455417171829,0.6269996038838532,0.7768744354110207,0.009434144683252987,0.10989324069563,0.005034879783320413,0.26995258430973856,0.029350332324359574,0.3418861214141805,0.08584827077201795,Male | Female,Female=0.525; Male=0.491
graphsage_temporal_blind,Victim Sex,tpr,0.0,28549,0.6796430611866683,0.24540301384839713,0.717364804964539,0.6647668925857465,0.5951724898049157,0.6299696911953311,0.7790012033694345,0.06229717211757846,0.7256660100122142,0.5645258510679037,0.9039551170157148,0.03870500994754922,0.4508536933764894,0.08584827077201795,Male | Female,Female=0.500; Male=0.500
graphsage_temporal_blind,Victim Sex,tpr,0.1,28549,0.6796430611866683,0.24535648482380754,0.7174828273875471,0.665023618812898,0.5948418384216907,0.6299327286172943,0.7789271108972817,0.056974684801121556,0.6636672385915119,0.48875916123196367,0.8465357198205583,0.03305862399628712,0.3850820022231886,0.08584827077201795,Male | Female,Female=0.501; Male=0.499
graphsage_temporal_blind,Victim Sex,tpr,0.2,28549,0.6796430611866683,0.24499680443416827,0.7172341191788791,0.664664202094886,0.5948418384216907,0.6297530202582884,0.7788340051741772,0.05231275763967591,0.6093629745740567,0.43603701092564556,0.80596416796119,0.02879727360936224,0.33544384004935185,0.08584827077201795,Male | Female,Female=0.503; Male=0.499
graphsage_temporal_blind,Victim Sex,tpr,0.3,28549,0.6796430611866683,0.2449470249394264,0.7172497853126125,0.6647155473403162,0.5947316212939491,0.6297235843171327,0.7788004571978584,0.04833497016068389,0.5630278831013864,0.39275824333322673,0.7448724397010793,0.024892192226010135,0.28995566249802307,0.08584827077201795,Male | Female,Female=0.505; Male=0.498
graphsage_temporal_blind,Victim Sex,tpr,0.4,28549,0.6796430611866683,0.24469654534688492,0.7172769068852822,0.6648695830766072,0.5942907527829825,0.6295801679297948,0.7786530366806975,0.043704805653170475,0.5090936050329387,0.35045497887716237,0.6744246905278224,0.020559406036325334,0.23948538335645342,0.08584827077201795,Male | Female,Female=0.507; Male=0.498
graphsage_temporal_blind,Victim Sex,tpr,0.5,28549,0.6796430611866683,0.24474311774320787,0.7171588453653942,0.6646128568494557,0.5946214041662075,0.6296171305078315,0.778726988328721,0.04038348676594472,0.4704053605597799,0.31179449154476063,0.6391318866918954,0.017642140753556745,0.20550374043535377,0.08584827077201795,Male | Female,Female=0.508; Male=0.497
graphsage_temporal_blind,Victim Sex,tpr,0.6,28549,0.6796430611866683,0.24408007375219742,0.7168504460575165,0.6642534401314438,0.5942907527829825,0.6292720964572132,0.7784932001444217,0.03688601850404938,0.42966524744575624,0.27203276931154496,0.6000732642668555,0.01426668532187636,0.166184888683006,0.08584827077201795,Male | Female,Female=0.509; Male=0.497
graphsage_temporal_blind,Victim Sex,tpr,0.7,28549,0.6796430611866683,0.24422951108142377,0.7168033695411217,0.664099404395153,0.5946214041662075,0.6293604042806802,0.7785937876234048,0.03196395884384429,0.3723308408707385,0.21214313611753016,0.5367130774429324,0.010035820277530472,0.11690183375017525,0.08584827077201795,Male | Female,Female=0.511; Male=0.496
graphsage_temporal_blind,Victim Sex,tpr,0.8,28549,0.6796430611866683,0.2440287172564923,0.716814894854958,0.6642020948860136,0.5942907527829825,0.629246423834498,0.7784798700126376,0.02547701262783708,0.2967679185466046,0.14279160594251647,0.46026444314304255,0.003702149102900454,0.043124329349999685,0.08584827077201795,Male | Female,Female=0.513; Male=0.496
graphsage_temporal_blind,Victim Sex,tpr,0.9,28549,0.6796430611866683,0.2436677925227399,0.7165147022143392,0.6637399876771412,0.5944009699107241,0.6290704787939326,0.7784066959715783,0.020298912032117644,0.2364510298177611,0.07212268120640876,0.3991188570161305,0.00042679479610652216,0.004971501374092149,0.08584827077201795,Male | Female,Female=0.514; Male=0.495
graphsage_temporal_blind,Victim Sex,tpr,1.0,28549,0.6796430611866683,0.24270290847394235,0.7161978661493695,0.6634832614499897,0.5936294500165326,0.6285563557332612,0.7780119212475164,0.015240648777665178,0.17753006135835683,0.02913687893851254,0.33538608990238233,0.004820551670949413,0.05615199499767514,0.08584827077201795,Male | Female,Female=0.516; Male=0.495
logreg,Victim Race,dp,0.0,28549,0.6711243739507556,0.23036025989448805,0.6871508379888268,0.612600123228589,0.6341893530254602,0.6233947381270246,0.782360655737705,0.12689247391745134,2.677620018016957,2.173616775376336,3.4571390945480567,0.10204919443625016,2.1533898537021785,0.047390022879881144,Black | White,Black=0.500; White=0.500
logreg,Victim Race,dp,0.1,28549,0.6711243739507556,0.2302547937026042,0.6871868701410884,0.6127028137194496,0.6339689187699769,0.6233358662447133,0.7822866133473187,0.11591335406311348,2.445944251956103,1.9493837628396053,3.110562870824381,0.09086554956329362,1.9173983054114432,0.047390022879881144,Black | White,Black=0.497; White=0.502
logreg,Victim Race,dp,0.2,28549,0.6711243739507556,0.23039093583571824,0.687467618444534,0.6131649209283221,0.6336382673867519,0.623401594157537,0.7822612341150269,0.10353659244762592,2.1847761650180826,1.764200047525488,2.8841720517810274,0.07725750357877303,1.630248286112809,0.047390022879881144,Black | White,Black=0.494; White=0.504
logreg,Victim Race,dp,0.3,28549,0.6711243739507556,0.22928249329814646,0.6870826617545476,0.6128568494557404,0.6327565303648187,0.6228066899102795,0.781765784647629,0.08963587881465074,1.891450422842158,1.471837349074568,2.453910449928009,0.06378114320339556,1.3458770291177273,0.047390022879881144,Black | White,Black=0.490; White=0.506
logreg,Victim Race,dp,0.4,28549,0.6711243739507556,0.22931702197335427,0.6873435566936157,0.6133189566646129,0.6323156618538521,0.6228173092592325,0.7816896799947647,0.0785641519828188,1.657820511755276,1.2983608344392548,2.215769237054372,0.052953035839224616,1.1173878513087863,0.047390022879881144,Black | White,Black=0.487; White=0.507
logreg,Victim Race,dp,0.5,28549,0.6711243739507556,0.23020059542032084,0.6880230050323508,0.6142431710823578,0.6323156618538521,0.623279416468105,0.7819465324531015,0.06513915904646905,1.3745331841593833,1.0731018162514463,1.8172283286495505,0.03917331386854006,0.8266152132450354,0.047390022879881144,Black | White,Black=0.483; White=0.509
logreg,Victim Race,dp,0.6,28549,0.6711243739507556,0.22986744592796232,0.6884087121429803,0.6150646950092421,0.6311032734486939,0.6230839842289679,0.7816129453216756,0.05021970018165767,1.0597104016798824,0.7946756978221062,1.4482657736180014,0.023140866772455637,0.4883067229385072,0.047390022879881144,Black | White,Black=0.479; White=0.511
logreg,Victim Race,dp,0.7,28549,0.6711243739507556,0.22976763629979177,0.6892039258451472,0.6165537071267201,0.6294500165325692,0.6230018618296447,0.7812621990891346,0.03583489995182243,0.7561697119803608,0.5078944059818324,1.0606305328048122,0.00819893221726542,0.1730096699477682,0.047390022879881144,Black | White,Black=0.475; White=0.513
logreg,Victim Race,dp,0.8,28549,0.6711243739507556,0.2286297210175741,0.6884492807717707,0.6155781474635449,0.6292295822770858,0.6224038648703154,0.7808897283918452,0.02455265602609369,0.5180975769589092,0.27424915001402683,0.7749975410959736,0.00219803276848185,0.046381762128563944,0.047390022879881144,Black | White,Black=0.472; White=0.515
logreg,Victim Race,dp,0.9,28549,0.6711243739507556,0.22772440743917435,0.6881047403026214,0.6152700759909633,0.628568279510636,0.6219191777507996,0.780498925291474,0.0106898286220799,0.22557129058948264,0.012475141952863235,0.47424323995367956,0.01660103935064261,0.3503066329535447,0.047390022879881144,Black | White,Black=0.468; White=0.516
logreg,Victim Race,dp,1.0,28549,0.6711243739507556,0.22746166566703915,0.6881942650477912,0.6155268022181146,0.6280171938719277,0.6217719980450211,0.7803163444639719,0.0005587120248048416,0.011789655097255419,0.0040988986900633816,0.31397581441623745,0.02869133524187184,0.6054298668433941,0.047390022879881144,Black | White,Black=0.466; White=0.518
logreg,Victim Race,tpr,0.0,28549,0.6711243739507556,0.23036025989448805,0.6871508379888268,0.612600123228589,0.6341893530254602,0.6233947381270246,0.782360655737705,0.12689247391745134,2.677620018016957,2.173616775376336,3.4571390945480567,0.10204919443625016,2.1533898537021785,0.047390022879881144,Black | White,Black=0.500; White=0.500
logreg,Victim Race,tpr,0.1,28549,0.6711243739507556,0.23090340520988395,0.6875107963378821,0.6130622304374614,0.6342995701532018,0.6236809002953316,0.7825403067243414,0.11879706161278941,2.5067947722646755,2.0238637117971394,3.286565529089202,0.093769364140733,1.9786731139254554,0.047390022879881144,Black | White,Black=0.498; White=0.501
logreg,Victim Race,tpr,0.2,28549,0.6711243739507556,0.23075626616833997,0.6873974259307247,0.6129081947011706,0.6342995701532018,0.6236038824271862,0.7824975417895772,0.10896299724662589,2.2992813808681407,1.8396238670086458,3.0306292465291027,0.08309293757421565,1.7533846266508504,0.047390022879881144,Black | White,Black=0.495; White=0.503
logreg,Victim Race,tpr,0.3,28549,0.6711243739507556,0.22935736031734233,0.6867296394424606,0.6121893612651469,0.6335280502590103,0.6228587057620786,0.7819386149003148,0.09717979796476478,2.050638342401419,1.6203038116413815,2.6718974557746624,0.07079878497185432,1.49395971281354,0.047390022879881144,Black | White,Black=0.493; White=0.505
logreg,Victim Race,tpr,0.4,28549,0.6711243739507556,0.22946660793461654,0.686637670305614,0.6119839802834257,0.6338587016422352,0.6229213409628305,0.7820352995210288,0.08648693342254526,1.8250029893794848,1.4491269683960315,2.3998448436198827,0.060965119032051374,1.286454728806079,0.047390022879881144,Black | White,Black=0.490; White=0.507
logreg,Victim Race,tpr,0.5,28549,0.6711243739507556,0.23040192132373472,0.6873002619986757,0.6128568494557404,0.6339689187699769,0.6234128841128586,0.7823294225601364,0.07496897198311375,1.5819568640668649,1.2438835723779789,2.1272055168619928,0.049186465446560135,1.0379076112968422,0.047390022879881144,Black | White,Black=0.487; White=0.508
logreg,Victim Race,tpr,0.6,28549,0.6711243739507556,0.2301550403483474,0.6879295965028328,0.6140891353460669,0.6324258789815937,0.6232575071638303,0.7819548872180451,0.0644361209760761,1.3596980347403813,1.0605993111091399,1.7963928613763955,0.03845833402494214,0.8115280746418284,0.047390022879881144,Black | White,Black=0.483; White=0.509
logreg,Victim Race,tpr,0.7,28549,0.6711243739507556,0.22939728130494658,0.6876977051820325,0.6139350996097761,0.6317645762151438,0.62284983791246,0.7816054386194273,0.05293077686639813,1.1169181538603825,0.8420790739349564,1.5092310080896802,0.026391938148249916,0.5569091666223756,0.047390022879881144,Black | White,Black=0.479; White=0.511
logreg,Victim Race,tpr,0.8,28549,0.6711243739507556,0.22953503459597382,0.6887938212409199,0.6158862189361265,0.6298908850435357,0.6228885519898311,0.7812805314922165,0.037948197113118365,0.800763426709144,0.5422359603396206,1.1387358628380415,0.010583342951808183,0.22332428449409364,0.047390022879881144,Black | White,Black=0.476; White=0.513
logreg,Victim Race,tpr,0.9,28549,0.6711243739507556,0.2287314374474336,0.6884690478925003,0.6155781474635449,0.6293397994048275,0.6224589734341862,0.780940594059406,0.028699294940645936,0.6055978283317072,0.34779251162094355,0.9029433867359178,0.0024351982654341464,0.05138630702092318,0.047390022879881144,Black | White,Black=0.474; White=0.514
logreg,Victim Race,tpr,1.0,28549,0.6711243739507556,0.22842291886262564,0.6884652925302865,0.6156808379544054,0.628898930893861,0.6222898844241331,0.7807657247037375,0.01892838570265143,0.39941710411554254,0.1709618349533969,0.6738712576336945,0.008285123504130909,0.17482843435486622,0.047390022879881144,Black | White,Black=0.470; White=0.515
logreg,Victim Sex,dp,0.0,28549,0.6711243739507556,0.23036025989448805,0.6871508379888268,0.612600123228589,0.6341893530254602,0.6233947381270246,0.782360655737705,0.26075308282621185,3.0373714051699188,2.634069930614859,3.519189884317949,0.23760435257891221,2.767724386783558,0.08584827077201795,Male | Female,Female=0.500; Male=0.500
