timestamp,model,tag,seed,auc,mcc,f1,sensitivity,specificity,balanced_accuracy,precision,edge_type,k_neighbors,hidden_dim,num_layers,dropout,lr,weight_decay,aggr,max_epochs,patience,val_size,best_epoch,train_seconds,n_params
2026-07-23T15:43:18,graphsage,sweep_lr,43,0.7108879459675128,0.28401199534736,0.7267523837444682,0.6682155418067928,0.6335629650041333,0.6508892534054631,0.7965297753840505,geo,20.0,64.0,2.0,0.3,0.01,0.0005,mean,200.0,20.0,0.15,94.0,13.8,17729.0
2026-07-23T15:43:29,graphsage,sweep_lr,44,0.7091315096882447,0.2834723759711974,0.7245272447121446,0.6639283238774933,0.637641223477542,0.6507847736775176,0.7972993803372693,geo,20.0,64.0,2.0,0.3,0.01,0.0005,mean,200.0,20.0,0.15,72.0,10.8,17729.0
2026-07-23T15:43:43,graphsage,sweep_lr,42,0.7063243331654386,0.2787383894526095,0.7441395700550935,0.7073652863707545,0.5839625241113254,0.64566390524104,0.7849471555137738,geo,20.0,64.0,2.0,0.3,0.02,0.0005,mean,200.0,20.0,0.15,100.0,14.1,17729.0
2026-07-23T15:43:54,graphsage,sweep_lr,43,0.7057757065366175,0.2764839202594306,0.7032386560443367,0.6254460503683926,0.6708735188757233,0.6481597846220579,0.803131696060656,geo,20.0,64.0,2.0,0.3,0.02,0.0005,mean,200.0,20.0,0.15,76.0,11.3,17729.0
2026-07-23T15:44:07,graphsage,sweep_lr,44,0.7047744688282196,0.2771325458779665,0.7517594625157986,0.7253099889610556,0.5613667677046018,0.6433383783328287,0.7802109797857065,geo,20.0,64.0,2.0,0.3,0.02,0.0005,mean,200.0,20.0,0.15,86.0,12.4,17729.0
2026-07-23T15:44:16,graphsage,sweep_weight_decay,42,0.7110279653422407,0.2828111290732379,0.7227971635189215,0.660719328421431,0.6403968035271425,0.6505580659742867,0.7977496745397059,geo,20.0,64.0,2.0,0.3,0.005,0.0,mean,200.0,20.0,0.15,60.0,9.4,17729.0
2026-07-23T15:44:29,graphsage,sweep_weight_decay,43,0.7113385593169891,0.2824221345788599,0.7154547779387946,0.6463943727055682,0.6553320473959768,0.6508632100507725,0.8010371265867082,geo,20.0,64.0,2.0,0.3,0.005,0.0,mean,200.0,20.0,0.15,86.0,12.5,17729.0
2026-07-23T15:44:43,graphsage,sweep_weight_decay,44,0.7119609024694795,0.2852837849697191,0.737986238657858,0.6911149333812543,0.6095894185726095,0.650352175976932,0.7916776944566976,geo,20.0,64.0,2.0,0.3,0.005,0.0,mean,200.0,20.0,0.15,100.0,14.3,17729.0
2026-07-23T15:44:55,graphsage,sweep_weight_decay,42,0.6922143739552815,0.2556898587185879,0.682113258651907,0.5947937257720843,0.6797464866354368,0.6372701062037606,0.7994824016563145,geo,20.0,64.0,2.0,0.3,0.005,0.005,mean,200.0,20.0,0.15,82.0,12.1,17729.0
2026-07-23T15:45:13,graphsage,sweep_weight_decay,43,0.6941996239018418,0.2577894263654008,0.6801950931126219,0.5907375555156213,0.6860843207495178,0.6384109381325695,0.8015814958024176,geo,20.0,64.0,2.0,0.3,0.005,0.005,mean,200.0,20.0,0.15,133.0,17.8,17729.0
2026-07-23T15:45:22,graphsage,sweep_weight_decay,44,0.6923962204502805,0.2552481633023548,0.6696635948153143,0.5736400277257208,0.7003582254064481,0.6369991265660844,0.8042977467424952,geo,20.0,64.0,2.0,0.3,0.005,0.005,mean,200.0,20.0,0.15,57.0,8.9,17729.0
2026-07-23T15:46:15,graphsage,sweep_aggr,42,0.701148891468127,0.2727174048351226,0.7447185937751976,0.7113187687726235,0.5728299807109396,0.6420743747417815,0.781409515214755,geo,20.0,64.0,2.0,0.3,0.005,0.0005,max,200.0,20.0,0.15,170.0,52.0,17729.0
2026-07-23T15:46:56,graphsage,sweep_aggr,43,0.7010945099158119,0.2700385988507334,0.7360390185419817,0.6934767540369163,0.5902452466244145,0.6418610003306654,0.7841674407803064,geo,20.0,64.0,2.0,0.3,0.005,0.0005,max,200.0,20.0,0.15,130.0,41.1,17729.0
2026-07-23T15:47:03,graphsage,sweep_aggr,44,0.5911095697871959,0.1241867649627191,0.4369229632912327,0.3037250019253972,0.8141636814549462,0.5589443416901717,0.778201670722884,geo,20.0,64.0,2.0,0.3,0.005,0.0005,max,200.0,20.0,0.15,8.0,7.7,17729.0
2026-07-23T16:37:23,graphsage,fairness_handoff,42,0.7110135879107392,0.2858604451473829,0.7112595310439718,0.6369984340102175,0.6689997244419951,0.6529990792261062,0.8051202180473085,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,67,10.0,17729
2026-07-23T16:37:36,graphsage,fairness_handoff,43,0.7118512260965917,0.28630850858741985,0.7328951919750951,0.6799219572305085,0.6232019840176357,0.6515619706240721,0.7948202388812197,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,89,12.3,17729
2026-07-23T16:37:47,graphsage,fairness_handoff,44,0.7114636395754775,0.2845680752969983,0.7224831931591235,0.659384386311709,0.643758611187655,0.651571498749682,0.7989362033033687,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,82,11.6,17729
2026-07-24T15:23:42,logreg,,42,0.6725785949572298,0.23301970949555764,0.6884561691348963,0.6140220265448104,0.6356020942408377,0.624812060392824,0.783426138224697,,,,,,,,,,,,,,
2026-07-24T15:24:01,xgboost,,42,0.703283478813807,0.2744447765015797,0.725776406150082,0.6701409390804303,0.6209975199779554,0.6455692295291928,0.7914860070949941,,,,,,,,,,,,,,
2026-07-24T15:40:45,logreg,blind,42,0.661311784145093,0.21470018577531982,0.6652124570737962,0.5793392036556876,0.6511986773215762,0.6152689404886319,0.7809731450719822,,,,,,,,,,,,,,
2026-07-24T15:41:03,xgboost,blind,42,0.6846601549484458,0.2547447631470733,0.7141276798342039,0.6546094010730881,0.6163681454946266,0.6354887732838573,0.7855514479359211,,,,,,,,,,,,,,
2026-07-24T15:41:43,graphsage,blind,42,0.6958154041360243,0.26545358656828083,0.7104438679312154,0.6432623931404513,0.6401763571231744,0.6417193751318129,0.7932944975622112,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,54,8.6,16321
2026-07-24T15:41:54,graphsage,blind,43,0.6972662216656843,0.2658953672453639,0.6985640403339979,0.6206967370934203,0.6643152383576743,0.6425059877255472,0.7987710198552975,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,78,10.9,16321
2026-07-24T15:42:08,graphsage,blind,44,0.6981908424632275,0.2664048120266849,0.68823391263504,0.6018535157754217,0.6841554147147975,0.6430044652451096,0.8035646958011996,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,102,13.5,16321
2026-07-24T16:15:03,graphsage,blind,42,0.6824561599225956,0.24949708864509043,0.7168547445661237,0.66210561445845,0.6025351336456324,0.6323203740520411,0.7814744114171439,temporal,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,67,7.7,16321
2026-07-24T16:15:12,graphsage,blind,43,0.682642453206338,0.24963794615300253,0.7272528583332195,0.683387672323056,0.5792780380270047,0.6313328551750303,0.7771355170199101,temporal,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,79,8.6,16321
2026-07-24T16:15:18,graphsage,blind,44,0.6807441328156052,0.24894182987060856,0.7141740853403288,0.65697122172875,0.6074951777349132,0.6322331997318316,0.7822883868798337,temporal,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,49,6.0,16321
2026-07-24T16:35:37,graphsage,fair_homophily_p0,42,0.6958160110950987,0.26494595726561015,0.7059562381353393,0.634867661027392,0.6484982088729677,0.6416829349501798,0.7949723543782949,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,53,8.4,16321
2026-07-24T16:35:45,graphsage,fair_homophily_p0,43,0.6957310078208092,0.2678152709714893,0.7174620999438518,0.6560727030010526,0.6290438137227886,0.6425582583619206,0.7915260011769443,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,49,7.7,16321
2026-07-24T16:36:06,graphsage,fair_homophily_p0,44,0.6987469506761641,0.2695277623854422,0.7153311431028891,0.6511950299078376,0.6361532102507578,0.6436741200792977,0.793480980980981,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,161,20.3,16321
2026-07-24T16:36:14,graphsage,fair_homophily_p0.25,42,0.6955099084760187,0.26532490311045887,0.7194389337505938,0.6610017200215644,0.6209975199779554,0.6409996199997599,0.7892107279693487,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,57,7.5,16321
2026-07-24T16:36:24,graphsage,fair_homophily_p0.25,43,0.6966516550879084,0.26627333766232214,0.7190376276402294,0.6598208096937335,0.6233122072196198,0.6415665084566766,0.78993146264253,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,81,9.9,16321
2026-07-24T16:36:33,graphsage,fair_homophily_p0.25,44,0.6962150159453737,0.2659743014025429,0.7057815111644452,0.634148846045234,0.6503720033066961,0.6422604246759651,0.7956580557881853,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,72,9.0,16321
2026-07-24T16:36:40,graphsage,fair_random_p0.25,42,0.6955803510992259,0.2644786803562037,0.7224144399516444,0.6673426950427438,0.6131716726370902,0.6402571838399169,0.7873932271157691,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,53,7.2,16321
2026-07-24T16:36:47,graphsage,fair_random_p0.25,43,0.6954757157407485,0.267637738175125,0.7173360661491163,0.655892999255513,0.6290438137227886,0.6424684064891508,0.7914807930607187,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,49,6.7,16321
2026-07-24T16:36:54,graphsage,fair_random_p0.25,44,0.6949257365411228,0.2665314117631605,0.7112030490655861,0.6443149436500398,0.6402314687241665,0.6422732061871032,0.7935875545437299,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,46,6.5,16321
2026-07-24T16:37:02,graphsage,fair_homophily_p0.5,42,0.6953219527752308,0.2630048231542069,0.7412156894373202,0.707801709752779,0.5662717001928906,0.6370367049728348,0.7779408030247453,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,68,7.4,16321
2026-07-24T16:37:09,graphsage,fair_homophily_p0.5,43,0.6959232023313566,0.2656009024302613,0.6979615440219749,0.6196955305111288,0.6650316891705704,0.6423636098408496,0.798854949200781,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,65,7.2,16321
2026-07-24T16:37:19,graphsage,fair_homophily_p0.5,44,0.697672851704611,0.2680644545169856,0.6944395924308588,0.6123790208713065,0.6752273353540921,0.6438031781126993,0.8018959895115474,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,105,10.6,16321
2026-07-24T16:37:28,graphsage,fair_random_p0.5,42,0.6960796117233283,0.2657037526683961,0.7272150414522781,0.6766872898107976,0.6042435932763847,0.6404654415435911,0.7858974358974359,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,69,7.5,16321
2026-07-24T16:37:34,graphsage,fair_random_p0.5,43,0.6954866657634908,0.26569023416403664,0.7166240840048291,0.6552512001643006,0.6276109120969964,0.6414310561306484,0.7906818252222669,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,55,6.3,16321
2026-07-24T16:37:40,graphsage,fair_random_p0.5,44,0.6946824421602489,0.2659699134422337,0.7169260563874427,0.655738967473622,0.6273904656930284,0.6415647165833251,0.7907070331847449,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,48,5.8,16321
2026-07-24T16:37:46,graphsage,fair_homophily_p0.75,42,0.6955404594568422,0.2648641259552979,0.7456577173143932,0.7169152568479963,0.5577845136401213,0.6373498852440588,0.7768011126564673,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,62,5.8,16321
2026-07-24T16:37:55,graphsage,fair_homophily_p0.75,43,0.6978283938100729,0.2673779047089875,0.7390439594636647,0.7011269992041691,0.5786718104160926,0.6398994048101309,0.781296487012244,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,107,9.0,16321
2026-07-24T16:37:59,graphsage,fair_homophily_p0.75,44,0.6905703771982539,0.25648335207927586,0.712528986016443,0.6507842784894616,0.6223753100027556,0.6365797942461087,0.7872181852058878,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,36,3.9,16321
2026-07-24T16:38:06,graphsage,fair_random_p0.75,42,0.6958735668028531,0.2663145495916001,0.7260811857095454,0.6740944214822991,0.6077707357398733,0.6409325786110862,0.7867565543071161,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,72,6.5,16321
2026-07-24T16:38:12,graphsage,fair_random_p0.75,43,0.6954330637786583,0.26543745640327215,0.7199988832898282,0.6620799424948014,0.6199503995591072,0.6410151710269543,0.7890228232270697,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,58,5.5,16321
2026-07-24T16:38:20,graphsage,fair_random_p0.75,44,0.6971174593921212,0.2692626749477935,0.7270917160990583,0.6749672682463481,0.6100303113805456,0.6424987898134469,0.7879405418364901,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,91,7.8,16321
2026-07-24T16:38:25,graphsage,fair_homophily_p1,42,0.6963880353595682,0.2666674701328357,0.7233551900422316,0.6683695735886838,0.6144392394599063,0.641404406524295,0.7881989646090036,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,67,4.9,16321
2026-07-24T16:38:32,graphsage,fair_homophily_p1,43,0.6975676327316389,0.26847540747644627,0.7316859109733688,0.6848766462146689,0.5981813171672637,0.6415289816909664,0.7853631252023904,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,110,7.2,16321
2026-07-24T16:38:36,graphsage,fair_homophily_p1,44,0.6959985565126684,0.26563700519190236,0.7481484436289175,0.7222293533232357,0.5524386883438964,0.637334020833566,0.7759971313510233,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,58,4.4,16321
2026-07-24T16:38:40,graphsage,fair_random_p1,42,0.6912624916404297,0.259355022836387,0.7161032962418644,0.656714502092265,0.619123725544227,0.6379191138182461,0.7873014895974394,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,34,3.1,16321
2026-07-24T16:38:47,graphsage,fair_random_p1,43,0.6971002487775275,0.26721039397216445,0.7278244438007752,0.6773290889020102,0.6051804904932488,0.6412547896976295,0.7864552283295576,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,95,6.5,16321
2026-07-24T16:38:53,graphsage,fair_random_p1,44,0.697363233250333,0.26458232703957774,0.7042140659655147,0.6317100094986265,0.6514191237255442,0.6415645666120854,0.7955192034139402,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,91,6.3,16321
2026-07-24T16:47:09,graphsage,fairloss_a0,42,0.6958201119596144,0.2650483478444432,0.705949526093411,0.634816317100095,0.6486635436759438,0.6417399303880194,0.7950358486319647,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,53,8.2,16321,0.0
2026-07-24T16:47:17,graphsage,fairloss_a0,43,0.6957267994297442,0.2676614064228113,0.7171205078152428,0.6554565758734886,0.6295398181317168,0.6424981970026027,0.7915917405593105,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,49,7.6,16321,0.0
2026-07-24T16:47:30,graphsage,fairloss_a0,44,0.6977535100574145,0.2676854481675194,0.7169307709597662,0.6550714964187611,0.6299807109396528,0.6425261036792069,0.7916912289410816,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,98,12.9,16321,0.0
2026-07-24T16:47:37,graphsage,fairloss_a10,42,0.6933730637802146,0.26305768950046077,0.7297063784851269,0.68297692090468,0.5943786166988151,0.6386777688017475,0.7832999646684725,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,41,7.0,16321,10.0
2026-07-24T16:47:49,graphsage,fairloss_a10,43,0.6962165531505821,0.26823342973059855,0.721347154596314,0.6636716042410084,0.6212730779829154,0.6424723411119619,0.7900012223444567,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,84,11.7,16321,10.0
2026-07-24T16:47:56,graphsage,fairloss_a10,44,0.6938971842595534,0.2638776159825069,0.710502464170396,0.6439812081226093,0.6376963350785341,0.6408387716005717,0.7923497267759563,geo,20,64,2,0.3,0.005,0.0005,mean,200,20,0.15,45,7.3,16321,10.0
